Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Amelia Davis,Doctor,X,010 010,111 100,010 010,111 010,101 100,111 010,010 010,100 100,111 010,X,100 100,111 100,101 100
Barbara Jones,Admin,110 010,X,110 100,110 010,111 100,100 100,010 010,111 100,111 010,010 010,X,X,111 010,101 001
Susan Harris,Doctor,101 001,101 100,100 100,X,X,X,010 010,100 100,010 010,110 100,X,001 001,001 001,100 100
Harper Rodriguez,Doctor,010 010,X,011 001,010 010,X,X,111 001,111 010,X,X,011 001,010 010,X,100 100
Harper Anderson,Doctor,111 100,X,111 100,010 010,011 010,100 100,100 100,100 100,111 100,X,111 010,011 001,X,010 010
Emma Hill,Nurse,111 100,101 100,111 010,011 001,011 010,110 100,X,X,X,110 100,X,001 001,111 001,X
Mary Thompson,Doctor,010 010,X,X,011 001,001 001,011 010,X,111 001,010 010,110 100,110 010,X,100 100,X
Margaret Lopez,Admin,001 001,110 010,101 001,101 001,011 010,111 100,X,X,100 100,111 010,111 010,011 010,111 010,100 100
John Nguyen,Doctor,001 001,111 010,111 010,111 001,X,001 001,111 001,001 001,101 001,100 100,001 001,110 010,100 100,111 010
Isabella Gonzalez,Doctor,010 010,101 001,011 010,011 001,100 100,011 010,111 010,001 001,010 010,X,010 010,110 100,111 010,011 001
Patricia Taylor,Nurse,100 100,X,011 010,111 100,100 100,111 001,X,001 001,111 100,111 001,111 010,011 010,001 001,X
Sophia Torres,Admin,100 100,011 010,111 100,X,X,100 100,X,110 100,111 010,101 001,X,110 100,111 010,110 100
Henry Perez,Doctor,X,X,111 100,111 001,101 100,010 010,110 100,101 001,111 100,X,X,100 100,111 001,101 100
James Moore,Doctor,X,110 100,X,111 001,X,X,111 100,111 100,X,001 001,X,111 001,010 010,111 100
Jennifer Robinson,Admin,100 100,X,X,011 010,111 100,111 001,101 100,110 100,100 100,X,011 001,111 100,001 001,100 100
Sophia Martinez,Nurse,111 010,X,001 001,100 100,111 100,011 010,X,011 010,111 010,011 001,X,X,010 010,111 010
Elizabeth Allen,Nurse,X,X,010 010,111 100,110 100,111 001,001 001,010 010,111 100,X,X,X,011 010,111 001
William Johnson,Admin,010 010,111 100,111 010,X,010 010,110 010,X,011 010,001 001,001 001,110 100,011 010,111 100,111 100
Oliver Jackson,Doctor,101 100,110 010,111 010,100 100,X,X,111 010,010 010,X,111 001,100 100,101 100,011 010,111 010
Linda Martin,Admin,111 100,101 100,X,X,X,100 100,010 010,111 010,100 100,100 100,110 010,111 100,111 100,111 010
Harper Ramirez,Admin,110 010,010 010,010 010,001 001,111 001,111 100,001 001,X,X,100 100,101 100,X,100 100,001 001
Isabella Brown,Nurse,X,101 100,111 001,110 100,111 100,001 001,X,001 001,001 001,111 010,X,111 001,001 001,X
Sophia Hernandez,Admin,111 001,X,101 001,100 100,110 100,111 001,110 010,111 001,010 010,010 010,111 001,010 010,X,X
Jennifer Martinez,Doctor,011 001,111 001,010 010,X,X,111 001,111 010,X,X,111 001,001 001,111 001,101 001,111 001
Mary Wright,Nurse,111 001,010 010,110 010,111 010,001 001,X,101 001,110 100,111 001,X,111 010,111 001,001 001,X
Joseph Walker,Doctor,X,111 001,111 100,X,100 100,X,101 100,010 010,011 001,X,001 001,X,X,001 001
David Scott,Doctor,X,110 100,X,110 100,100 100,101 001,100 100,010 010,X,010 010,100 100,110 010,111 001,X
Charles King,Nurse,011 010,110 010,111 001,X,X,X,011 010,101 100,111 001,X,011 010,110 010,111 100,010 010
Robert Nguyen,Admin,110 100,001 001,X,111 010,010 010,X,X,100 100,X,101 001,111 010,X,011 010,001 001
Sophia Brown,Admin,100 100,X,X,X,001 001,011 001,111 100,111 001,101 100,X,010 010,011 001,X,101 001
John Davis,Admin,101 100,111 010,X,101 100,111 010,111 001,101 001,010 010,111 001,X,110 010,X,111 100,X
Linda Perez,Admin,X,X,X,001 001,100 100,111 001,X,001 001,010 010,111 100,100 100,001 001,111 010,111 001
Evelyn King,Doctor,111 010,111 100,X,111 010,101 001,100 100,X,001 001,110 010,X,010 010,111 100,001 001,010 010
Dorothy Young,Admin,011 001,100 100,111 001,X,110 100,111 100,X,100 100,X,101 001,X,111 010,X,X
Susan Miller,Admin,100 100,X,X,110 010,110 010,111 100,111 100,110 010,111 001,X,110 100,X,111 001,001 001
Olivia Lewis,Admin,X,X,011 010,001 001,X,010 010,X,X,100 100,010 010,100 100,111 010,010 010,100 100
John Taylor,Admin,111 100,X,100 100,111 010,011 001,111 001,X,111 001,111 010,111 010,101 001,X,001 001,100 100
Lisa Johnson,Admin,111 001,110 100,X,010 010,011 010,110 100,110 010,100 100,110 100,101 100,X,X,111 001,X
Susan Allen,Nurse,X,X,111 010,111 001,001 001,X,111 001,011 001,111 010,010 010,001 001,011 001,110 100,101 100
John Scott,Nurse,111 100,111 001,010 010,101 100,X,X,111 100,X,110 100,110 100,011 010,X,011 010,111 001
Michael Gonzalez,Doctor,X,001 001,X,100 100,111 010,111 001,001 001,111 001,011 001,X,110 100,001 001,100 100,111 010
Michael Clark,Nurse,101 001,010 010,X,X,010 010,101 001,110 100,101 100,111 001,111 010,100 100,010 010,111 100,X
Michael Robinson,Nurse,X,111 100,001 001,100 100,101 001,010 010,010 010,100 100,X,101 001,010 010,001 001,011 001,001 001
Charles Scott,Nurse,111 001,X,110 100,111 001,011 010,X,111 010,011 010,001 001,111 010,X,011 010,111 001,111 010
Robert Scott,Nurse,X,011 010,111 001,X,101 100,110 100,110 100,101 001,111 001,X,111 001,X,101 100,X
Benjamin White,Admin,001 001,X,X,111 010,101 001,100 100,011 010,001 001,111 100,X,010 010,111 010,001 001,X
Mary Torres,Doctor,100 100,X,001 001,100 100,111 001,110 100,001 001,111 010,111 100,111 010,111 001,X,X,111 010
Robert Johnson,Admin,X,010 010,010 010,110 010,111 010,001 001,010 010,101 100,111 001,X,X,111 100,010 010,011 001
Charlotte Young,Doctor,101 100,111 010,001 001,001 001,X,011 001,X,001 001,X,010 010,110 010,101 001,111 001,101 100
Olivia King,Admin,101 100,110 010,101 001,100 100,100 100,X,111 010,100 100,011 001,110 010,011 010,X,100 100,X
William Martin,Doctor,100 100,X,110 100,011 010,111 010,X,011 010,X,100 100,101 100,X,111 010,X,111 100
Elijah Brown,Doctor,X,111 100,100 100,011 001,X,111 010,111 001,110 100,111 010,101 100,111 010,010 010,111 100,111 100
Liam Perez,Admin,111 010,001 001,X,001 001,X,110 100,110 010,011 010,101 001,111 100,111 001,101 100,X,010 010
Noah Lee,Admin,011 001,010 010,X,111 010,111 001,011 001,010 010,X,001 001,X,X,100 100,X,011 010
Mary Young,Admin,111 010,011 010,100 100,111 010,111 010,X,X,X,011 010,001 001,111 010,111 001,011 001,X
Oliver Walker,Nurse,X,X,X,X,X,010 010,100 100,101 001,X,101 100,011 010,011 010,X,111 001
Robert Torres,Nurse,011 001,111 001,010 010,110 100,100 100,X,X,X,011 010,100 100,X,111 001,110 100,011 010
Noah Garcia,Nurse,100 100,X,111 100,X,X,X,X,010 010,X,X,110 100,X,111 100,X
Lisa Robinson,Nurse,001 001,111 010,110 100,X,111 100,111 001,010 010,111 100,011 010,100 100,111 100,111 010,001 001,001 001
Mia Robinson,Admin,111 100,111 100,101 001,110 100,001 001,001 001,011 001,X,X,X,111 001,110 100,111 100,111 100
David Wright,Nurse,011 001,111 001,001 001,001 001,111 010,101 100,001 001,101 100,X,101 001,X,110 100,001 001,111 001
Charles Torres,Doctor,X,010 010,110 010,110 010,X,011 010,110 100,010 010,001 001,X,001 001,X,010 010,100 100
Alexander Martin,Doctor,111 010,111 010,010 010,100 100,111 100,111 100,111 100,111 001,011 001,010 010,010 010,011 001,110 010,X
Robert Clark,Nurse,101 100,111 100,001 001,X,X,111 100,111 001,111 100,X,X,110 100,111 010,001 001,111 100
Lucas Martinez,Admin,010 010,110 100,011 010,111 010,X,X,001 001,X,100 100,100 100,111 010,101 100,100 100,010 010
Lucas Smith,Nurse,111 001,X,001 001,101 100,111 010,110 010,011 001,100 100,001 001,110 100,111 100,001 001,X,101 100
Dorothy Martin,Admin,X,X,011 001,111 001,111 100,011 010,111 010,X,010 010,001 001,X,111 010,X,X
Mary Hernandez,Admin,111 100,111 010,110 010,100 100,001 001,110 100,X,101 001,110 100,001 001,100 100,100 100,111 001,110 010
Elijah Wright,Doctor,111 010,111 001,010 010,111 100,101 100,X,111 010,100 100,101 100,111 010,111 001,010 010,X,X
Margaret Sanchez,Admin,110 010,111 001,100 100,111 100,X,101 100,100 100,110 010,111 001,111 100,X,110 010,100 100,101 100
Elizabeth Brown,Doctor,001 001,110 100,110 010,111 100,100 100,110 010,X,100 100,X,X,111 001,011 001,X,X
Emma Wilson,Doctor,X,110 100,X,111 100,101 100,111 100,X,101 100,111 001,111 100,X,111 100,100 100,101 100
Isabella Davis,Doctor,X,001 001,111 010,111 001,X,010 010,100 100,111 010,101 001,X,111 001,111 001,111 001,110 100
Mia Nguyen,Doctor,011 001,101 001,100 100,100 100,011 010,111 100,X,X,111 100,X,100 100,100 100,111 001,001 001
Dorothy Garcia,Nurse,110 010,011 010,X,110 100,X,110 100,111 001,X,100 100,X,110 100,101 001,001 001,101 001
Linda Wright,Nurse,111 001,110 100,011 001,100 100,111 010,110 010,X,110 010,X,111 100,111 001,111 100,X,011 001
Joseph Flores,Admin,101 100,100 100,X,111 001,011 001,111 001,010 010,111 010,010 010,100 100,111 100,X,111 100,111 001
Emma Garcia,Nurse,010 010,111 001,010 010,111 010,001 001,010 010,X,111 010,011 010,111 010,110 010,X,111 100,100 100
Emma Anderson,Admin,010 010,111 001,011 010,101 100,111 100,X,100 100,010 010,010 010,X,X,111 010,101 001,X
Lisa Anderson,Doctor,X,011 010,100 100,X,110 100,X,X,010 010,110 100,010 010,111 100,101 100,X,110 100
David Martin,Doctor,010 010,X,100 100,011 010,X,X,101 100,X,110 010,110 010,011 010,100 100,110 010,001 001
Benjamin Miller,Nurse,110 010,111 010,001 001,X,010 010,100 100,X,001 001,100 100,111 100,111 010,X,110 100,011 010
Elizabeth Williams,Doctor,101 001,101 001,X,011 001,110 100,001 001,011 010,111 100,001 001,101 100,101 001,011 010,100 100,100 100
Amelia Martinez,Doctor,100 100,101 001,111 010,001 001,110 100,001 001,110 100,111 100,110 100,111 001,001 001,111 010,111 010,010 010
Noah Taylor,Doctor,111 010,010 010,110 010,001 001,111 100,110 010,111 010,100 100,110 100,111 010,001 001,X,101 100,110 100
Emma Martin,Nurse,100 100,111 100,X,111 001,X,101 100,X,X,001 001,010 010,X,101 100,X,X
Evelyn Garcia,Admin,101 100,X,111 010,X,101 100,010 010,100 100,011 001,111 100,X,111 010,011 010,101 100,111 001
Elijah Walker,Nurse,010 010,101 100,010 010,110 010,100 100,001 001,111 100,011 001,100 100,101 100,001 001,100 100,111 100,X
Liam Martin,Doctor,110 010,011 001,111 001,110 010,001 001,100 100,X,010 010,X,X,001 001,X,X,111 010
David Harris,Doctor,100 100,111 100,110 100,X,011 010,111 001,X,111 100,001 001,111 001,X,101 001,110 100,111 100
Emma Robinson,Admin,X,101 100,111 100,111 100,001 001,111 001,110 010,111 100,110 010,X,111 100,X,X,111 010
Thomas Martin,Doctor,111 001,101 100,011 010,001 001,110 100,001 001,001 001,111 100,X,X,X,011 010,110 010,100 100
Mary Gonzalez,Admin,100 100,111 010,010 010,001 001,110 010,X,111 010,X,X,111 010,111 100,X,111 001,001 001
Dorothy Wright,Nurse,010 010,001 001,110 100,010 010,X,X,001 001,011 001,100 100,X,X,X,011 001,001 001
Evelyn Young,Admin,111 100,111 100,110 010,010 010,111 010,110 010,011 010,001 001,010 010,111 001,111 010,X,101 100,110 010
Noah Young,Admin,111 010,X,X,X,001 001,100 100,111 100,010 010,010 010,X,X,110 100,111 001,111 100
Thomas Martinez,Nurse,100 100,X,X,X,X,X,111 100,X,111 010,X,010 010,010 010,010 010,110 010
Robert Sanchez,Nurse,101 001,101 100,100 100,X,111 001,011 010,101 100,111 100,101 001,X,111 001,100 100,011 001,010 010
Margaret Gonzalez,Admin,111 001,101 100,011 001,011 010,101 001,101 001,X,011 010,X,X,X,111 001,X,X
Liam Hill,Admin,111 100,X,X,001 001,110 010,001 001,111 010,101 001,011 010,111 010,111 001,X,111 100,111 100
John Smith,Doctor,001 001,110 100,010 010,111 001,111 001,100 100,111 010,110 010,X,111 001,X,001 001,111 001,X
Oliver Ramirez,Admin,010 010,X,111 100,001 001,100 100,101 100,111 001,X,110 100,111 001,111 010,111 001,111 100,110 100
Mary Martinez,Nurse,111 010,111 001,X,111 010,111 010,001 001,101 100,101 100,001 001,110 010,111 100,X,X,110 010
Charles Jones,Nurse,010 010,111 010,X,X,011 001,X,001 001,X,111 001,110 010,111 001,111 100,100 100,X
Henry Johnson,Nurse,X,100 100,110 100,111 100,100 100,X,111 010,110 100,X,111 001,111 010,X,001 001,001 001
Dorothy Miller,Admin,111 001,111 001,001 001,100 100,111 100,111 100,010 010,110 010,100 100,001 001,110 010,X,110 100,X
Richard Sanchez,Nurse,011 001,X,010 010,X,011 001,101 001,110 010,010 010,111 001,111 010,111 100,001 001,X,X
Elizabeth Wright,Admin,111 001,011 010,X,X,001 001,100 100,111 001,010 010,011 010,111 001,011 010,X,X,X
William Ramirez,Admin,X,111 001,100 100,X,X,101 001,110 010,X,100 100,010 010,111 010,101 001,101 100,100 100
Oliver Rodriguez,Nurse,X,110 010,X,001 001,001 001,101 100,X,011 010,100 100,X,010 010,101 100,X,111 010
William White,Doctor,101 100,101 100,110 100,111 100,111 001,101 100,111 010,X,011 001,111 010,111 010,001 001,111 010,010 010
Charles Sanchez,Nurse,100 100,111 001,101 100,100 100,100 100,X,110 010,110 100,011 010,011 010,X,X,010 010,001 001
Mary Rodriguez,Doctor,110 010,110 100,001 001,111 010,111 010,101 001,X,111 001,110 100,X,100 100,010 010,111 010,X
Barbara Flores,Nurse,011 001,100 100,X,110 100,110 100,X,X,X,001 001,111 001,X,101 001,111 001,111 010
Amelia Jones,Admin,111 010,001 001,001 001,110 010,X,111 010,111 001,X,011 010,X,111 001,111 010,111 010,111 001
James Nguyen,Doctor,111 010,010 010,100 100,001 001,101 001,X,100 100,X,X,101 100,110 010,X,101 001,001 001
Liam Williams,Doctor,111 001,001 001,111 010,011 001,001 001,100 100,110 100,111 010,100 100,001 001,111 001,001 001,X,X
Lisa Gonzalez,Admin,111 001,X,101 100,X,010 010,010 010,X,X,111 100,111 010,001 001,111 100,101 100,110 010
Richard Wilson,Nurse,X,110 010,X,X,X,011 001,X,X,X,X,110 010,111 010,111 100,111 001
Linda Moore,Nurse,001 001,101 100,100 100,110 010,111 010,X,X,011 010,010 010,111 001,101 100,X,011 001,X
Ava Walker,Nurse,001 001,100 100,100 100,110 100,100 100,111 001,100 100,110 100,111 010,101 100,111 100,011 001,111 010,X
Oliver Hernandez,Admin,101 100,111 010,111 100,X,001 001,X,110 100,101 100,111 100,X,110 100,010 010,001 001,101 100
Harper White,Nurse,101 100,011 001,010 010,111 010,111 100,110 100,X,X,010 010,110 010,111 100,011 001,X,110 010
Alexander Clark,Nurse,100 100,011 010,011 001,010 010,101 001,X,111 100,100 100,011 010,X,110 100,111 010,111 001,111 100
William Rodriguez,Doctor,X,100 100,010 010,111 001,111 001,111 100,010 010,110 100,X,110 100,011 010,111 010,001 001,111 100
Lisa Brown,Doctor,111 010,X,101 100,001 001,111 100,011 010,001 001,110 010,X,X,100 100,110 010,111 010,101 100
Ava Jones,Doctor,X,010 010,010 010,011 001,011 010,110 010,111 010,111 010,X,100 100,011 010,010 010,001 001,101 100
William Thompson,Nurse,X,101 100,100 100,X,001 001,111 010,111 010,X,010 010,001 001,101 100,111 001,001 001,011 001
Robert King,Nurse,001 001,111 001,111 100,X,101 001,X,111 010,010 010,111 010,101 001,X,X,111 001,010 010
Benjamin Taylor,Nurse,110 100,111 001,X,111 010,011 010,111 001,010 010,100 100,101 001,111 100,100 100,010 010,111 100,X
Oliver Perez,Admin,X,111 010,X,001 001,111 010,X,X,101 001,001 001,101 001,111 010,010 010,X,111 010
Ava Allen,Nurse,X,011 001,011 001,110 010,101 001,X,001 001,X,X,111 010,010 010,101 100,011 001,011 010
Michael King,Doctor,111 001,111 100,111 010,110 100,001 001,X,011 001,001 001,001 001,101 100,010 010,001 001,101 100,100 100
Mia Johnson,Nurse,X,X,011 010,001 001,X,010 010,101 001,111 001,001 001,100 100,111 010,X,010 010,001 001
Margaret Anderson,Admin,110 010,111 010,X,101 100,111 010,111 100,X,111 010,110 100,011 001,001 001,100 100,111 100,X
Sophia Jackson,Admin,101 001,X,X,111 001,111 010,111 100,010 010,110 010,011 001,011 010,X,111 100,011 010,100 100
William Lewis,Nurse,010 010,101 100,X,010 010,010 010,X,X,001 001,110 010,X,100 100,100 100,111 010,X
Richard Clark,Admin,101 100,001 001,X,100 100,X,111 010,110 010,010 010,001 001,001 001,100 100,100 100,100 100,010 010
Lucas Young,Nurse,101 001,100 100,111 010,110 010,X,011 001,110 010,X,X,101 001,111 100,111 010,X,111 001
Robert Anderson,Admin,111 001,111 100,101 100,100 100,010 010,001 001,001 001,X,011 001,X,X,111 001,010 010,100 100
Mia Garcia,Admin,111 001,X,111 100,X,111 010,111 100,X,111 001,X,X,111 010,010 010,X,100 100
Alexander Jones,Doctor,111 100,110 100,111 010,001 001,X,110 010,100 100,010 010,111 100,111 001,010 010,100 100,X,X
Mary Johnson,Admin,X,001 001,111 010,111 001,001 001,100 100,X,010 010,111 100,101 100,010 010,100 100,101 001,100 100
Charles Lee,Doctor,X,X,X,X,110 100,001 001,111 100,101 100,111 100,110 100,010 010,011 010,111 010,111 100
Olivia Torres,Doctor,111 010,111 001,X,010 010,101 001,X,100 100,111 001,X,111 100,111 100,111 010,111 010,101 100
Margaret Williams,Doctor,100 100,101 001,101 001,110 010,111 100,X,001 001,110 100,111 001,111 010,X,X,010 010,X
Mary Lee,Doctor,111 100,X,111 100,111 010,001 001,110 100,111 100,X,101 100,001 001,010 010,X,X,X
John Allen,Doctor,100 100,100 100,X,111 010,X,101 001,011 010,X,010 010,110 010,X,010 010,011 010,100 100
Mary Scott,Doctor,111 001,110 100,110 100,X,011 010,X,X,X,101 100,X,100 100,X,101 100,011 001
James Robinson,Doctor,X,X,110 010,010 010,111 001,111 010,X,X,001 001,010 010,111 010,110 100,011 010,111 001
Michael White,Admin,010 010,X,111 100,100 100,011 001,111 010,111 100,010 010,111 001,100 100,111 001,X,111 001,X
Evelyn Lewis,Doctor,111 010,X,X,111 010,111 010,X,X,101 001,111 010,011 010,100 100,110 010,101 001,111 001
David Young,Admin,X,X,001 001,100 100,100 100,010 010,X,111 010,111 100,011 010,100 100,101 100,111 010,011 001
Noah White,Admin,X,X,010 010,X,100 100,010 010,X,110 100,010 010,110 100,111 010,X,110 010,101 100
Lisa Thomas,Admin,100 100,100 100,100 100,010 010,X,X,X,111 100,111 100,111 001,100 100,100 100,X,X
Amelia Miller,Nurse,101 001,001 001,X,X,111 100,011 001,110 010,001 001,X,X,011 010,010 010,X,X
Amelia Hernandez,Doctor,101 100,011 001,X,111 010,001 001,X,100 100,001 001,X,101 100,X,101 100,X,X
Michael Hernandez,Admin,010 010,111 100,X,110 100,111 001,010 010,101 100,001 001,111 001,101 001,111 001,X,010 010,011 001
Charlotte Johnson,Nurse,X,X,010 010,011 010,X,111 010,X,111 010,010 010,100 100,011 010,111 010,X,011 001
Patricia Miller,Doctor,111 100,111 001,X,X,011 010,101 100,111 001,100 100,111 100,X,111 010,111 100,010 010,100 100
Harper Thomas,Doctor,X,110 010,X,110 100,X,110 100,001 001,111 010,X,001 001,110 010,110 010,001 001,111 001
Michael Garcia,Doctor,111 001,011 010,110 100,011 010,011 001,100 100,001 001,111 100,010 010,X,111 001,111 010,X,010 010
James Davis,Admin,111 001,011 010,110 100,111 001,001 001,011 001,110 010,X,X,100 100,110 100,111 001,111 001,X
Amelia Martin,Admin,101 001,111 100,X,111 100,001 001,010 010,X,100 100,101 100,100 100,111 001,101 001,X,X
Isabella Nguyen,Admin,110 100,110 010,110 100,X,X,X,101 100,110 100,111 001,111 010,101 100,101 001,100 100,011 001
Dorothy Lee,Admin,110 010,001 001,011 001,101 001,010 010,X,010 010,111 100,101 100,111 010,010 010,X,111 001,111 010
Mary Davis,Doctor,X,111 001,111 001,X,010 010,100 100,111 001,111 100,X,101 100,100 100,X,X,100 100
Patricia Gonzalez,Nurse,X,001 001,X,100 100,111 100,001 001,011 001,100 100,001 001,110 010,X,111 001,101 001,X
Noah Lopez,Admin,X,X,111 100,101 100,001 001,010 010,110 010,011 001,001 001,110 100,110 010,001 001,001 001,001 001
Dorothy Johnson,Nurse,111 001,111 100,100 100,X,011 010,010 010,111 100,111 100,110 010,011 001,100 100,001 001,110 010,X
Thomas Scott,Doctor,111 001,110 010,111 010,X,X,110 100,111 010,111 010,001 001,111 010,101 100,X,010 010,X
Robert Gonzalez,Doctor,010 010,X,101 001,100 100,111 001,101 100,001 001,001 001,110 100,111 001,X,111 001,110 010,010 010
Mia Rodriguez,Admin,X,100 100,110 010,X,111 001,100 100,101 001,100 100,X,111 001,001 001,100 100,100 100,111 010
Isabella Thomas,Admin,X,011 001,X,101 100,100 100,010 010,111 100,111 010,X,111 010,100 100,001 001,110 010,111 100
Ava Young,Nurse,001 001,100 100,X,X,011 001,111 001,011 010,100 100,101 001,111 010,X,001 001,111 100,001 001
Sophia Taylor,Nurse,101 100,X,011 001,101 100,011 001,X,111 100,111 100,010 010,101 001,111 010,100 100,X,X
Mary Nguyen,Nurse,X,101 100,001 001,011 001,111 010,001 001,011 010,100 100,X,010 010,110 010,100 100,010 010,001 001
Ava Flores,Doctor,111 100,011 010,111 100,X,111 001,111 010,X,111 001,101 001,110 010,010 010,X,111 010,111 010
Olivia Nguyen,Admin,011 001,100 100,001 001,111 010,010 010,100 100,111 010,101 100,111 010,100 100,001 001,011 001,111 001,100 100
William Lopez,Nurse,010 010,111 001,111 010,101 001,110 100,X,110 010,011 010,X,X,011 010,111 001,010 010,X
Charles Clark,Nurse,X,111 100,010 010,110 100,100 100,111 001,100 100,111 001,011 010,001 001,001 001,X,X,111 100
John Martinez,Doctor,111 010,110 100,010 010,111 001,100 100,110 010,010 010,X,111 001,X,X,100 100,111 001,X
Ava Taylor,Admin,010 010,110 010,X,X,101 100,110 010,X,111 010,111 010,010 010,011 001,001 001,111 100,111 100
Thomas Nguyen,Doctor,111 010,100 100,100 100,010 010,111 001,X,X,X,001 001,X,X,111 100,111 100,101 001
Oliver Martinez,Doctor,X,111 001,011 001,X,111 001,110 100,101 100,111 001,011 001,001 001,010 010,111 100,011 010,101 001
Harper Johnson,Doctor,110 100,X,010 010,110 010,111 010,001 001,010 010,111 001,X,X,110 010,111 010,X,010 010
Richard Nguyen,Admin,111 010,100 100,111 001,111 100,111 010,001 001,111 010,001 001,101 001,111 010,100 100,001 001,010 010,111 100
Alexander Lee,Doctor,111 100,101 001,X,111 010,011 001,100 100,111 100,010 010,X,X,010 010,101 001,101 100,111 001
Alexander Gonzalez,Nurse,110 010,X,100 100,111 001,100 100,011 010,100 100,011 001,110 100,110 010,111 001,010 010,001 001,111 001
Oliver Hill,Doctor,111 100,110 010,111 100,111 100,110 010,111 001,X,X,011 010,111 010,X,010 010,X,X
Oliver Flores,Admin,111 001,X,101 001,101 100,010 010,100 100,100 100,111 100,111 010,011 001,111 001,110 010,X,111 001
Charlotte Garcia,Nurse,110 100,X,110 010,111 010,100 100,001 001,X,111 010,100 100,X,011 010,111 010,100 100,100 100
Dorothy Hill,Admin,100 100,111 100,X,111 010,101 100,010 010,011 001,X,011 010,100 100,111 100,011 010,111 100,101 100
Elijah Lewis,Admin,111 010,111 100,100 100,100 100,101 100,101 001,111 100,110 100,001 001,110 100,X,110 100,X,X
Alexander Walker,Nurse,111 100,X,X,X,101 100,X,111 010,001 001,010 010,001 001,X,111 010,001 001,001 001
Emma Perez,Admin,X,X,011 010,X,001 001,100 100,X,101 001,100 100,111 010,X,001 001,111 100,001 001
Margaret Robinson,Nurse,110 010,111 010,110 010,100 100,X,100 100,X,111 010,X,100 100,101 100,010 010,111 001,X
Lucas Davis,Admin,X,010 010,111 100,111 001,011 001,111 010,101 100,010 010,X,111 001,100 100,110 010,001 001,111 100
Emma Jackson,Doctor,111 010,X,111 001,001 001,001 001,X,010 010,110 010,110 100,X,101 001,011 010,001 001,010 010
Benjamin Flores,Admin,101 100,001 001,001 001,X,011 010,111 010,X,111 001,X,100 100,111 010,011 010,X,111 010
Elizabeth Lewis,Admin,111 010,011 010,X,011 010,100 100,X,X,010 010,001 001,111 100,111 010,X,001 001,100 100
Patricia Garcia,Admin,100 100,111 100,011 010,X,011 001,111 010,011 010,001 001,111 010,X,X,001 001,111 100,X
Barbara Sanchez,Nurse,100 100,010 010,X,X,X,111 010,111 010,111 100,100 100,011 010,111 010,X,111 100,101 100
Margaret Moore,Admin,X,110 010,111 010,X,111 010,111 001,001 001,001 001,011 001,001 001,101 100,100 100,111 100,111 001
Dorothy Jackson,Admin,X,110 010,X,101 100,X,111 010,101 001,011 010,X,110 010,001 001,100 100,011 010,X
Linda Rodriguez,Doctor,X,X,111 001,100 100,001 001,010 010,011 010,011 001,X,011 010,100 100,X,011 010,X
Elijah Williams,Admin,100 100,100 100,X,111 001,101 100,110 100,110 010,101 001,001 001,111 001,001 001,100 100,X,100 100
Mia Ramirez,Doctor,011 001,111 010,010 010,011 010,X,X,101 001,X,X,111 100,010 010,110 010,X,X
Elizabeth White,Doctor,101 100,001 001,011 001,001 001,100 100,001 001,X,001 001,101 001,100 100,010 010,111 010,111 010,100 100
Barbara Rodriguez,Admin,110 010,111 100,X,101 001,X,100 100,X,X,111 001,X,X,111 001,111 001,011 001
Linda Hernandez,Nurse,001 001,010 010,010 010,100 100,111 100,X,111 100,X,X,X,X,101 100,010 010,110 010
Sophia Robinson,Doctor,111 100,111 010,011 010,101 100,X,111 010,111 001,X,011 010,011 001,111 010,111 001,101 001,X
Dorothy Ramirez,Doctor,110 010,011 001,111 001,111 010,111 001,X,111 001,111 010,010 010,100 100,011 001,011 001,001 001,100 100
Elijah Torres,Doctor,111 010,X,001 001,010 010,X,X,010 010,111 001,111 010,001 001,111 010,111 010,X,011 010
Benjamin Young,Doctor,111 100,111 010,111 010,X,011 001,010 010,001 001,011 010,110 100,011 001,101 100,111 100,X,111 100
Isabella Torres,Nurse,010 010,011 010,010 010,101 001,101 100,X,111 001,X,111 001,100 100,110 100,001 001,111 001,X
Sophia Gonzalez,Nurse,111 010,111 001,001 001,101 001,011 001,101 001,101 001,110 010,111 010,111 001,X,X,101 001,110 010
Noah Thomas,Admin,111 001,110 010,X,X,011 001,010 010,010 010,101 100,001 001,X,101 100,111 010,100 100,X
Olivia Martin,Nurse,001 001,011 010,001 001,X,111 001,100 100,101 100,X,011 010,X,011 010,010 010,011 010,100 100
Mia Wilson,Admin,101 100,011 010,010 010,101 100,X,011 001,111 100,111 001,011 001,111 010,001 001,001 001,011 010,001 001
David Hernandez,Admin,111 010,111 010,111 100,101 001,X,111 100,101 100,111 010,X,111 100,111 100,100 100,X,X
Lisa Martin,Doctor,X,111 100,010 010,010 010,X,001 001,100 100,101 100,111 001,101 001,111 001,111 001,111 010,011 001
Alexander Lewis,Doctor,101 001,111 001,011 010,101 100,011 001,X,111 100,111 001,011 001,111 010,X,100 100,111 001,111 001
Sophia Lopez,Nurse,110 100,001 001,010 010,X,X,X,111 010,111 001,111 100,001 001,111 100,011 010,111 010,011 001
Henry Brown,Doctor,111 010,X,111 010,100 100,111 100,X,110 010,111 100,111 001,101 001,X,100 100,111 001,011 010
