Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Ava Miller,Admin,111 010,X,X,100 100,111 010,101 100,100 100,100 100,111 010,X,010 010,111 001,X,110 010
Michael Lewis,Nurse,101 001,X,111 100,X,110 010,001 001,111 001,101 001,111 100,X,111 010,001 001,101 001,X
Dorothy Moore,Admin,111 100,001 001,011 010,010 010,011 010,X,101 100,X,100 100,111 010,X,111 010,001 001,010 010
Linda White,Admin,111 010,X,110 010,101 100,100 100,011 001,111 100,X,110 010,111 010,001 001,110 100,010 010,101 100
Evelyn Wilson,Nurse,X,X,111 001,111 100,X,X,X,100 100,X,011 001,011 001,111 010,100 100,X
Linda Moore,Admin,111 001,111 001,001 001,001 001,X,111 001,X,011 001,X,110 010,100 100,101 100,100 100,101 001
Jennifer Young,Admin,111 100,111 010,X,111 001,111 010,111 100,111 010,100 100,111 100,001 001,011 010,111 100,111 100,X
Liam Wright,Admin,010 010,010 010,X,001 001,110 010,010 010,111 010,X,101 001,X,111 100,011 010,111 010,111 010
Liam Jones,Nurse,101 100,011 001,010 010,X,110 100,011 010,101 001,001 001,111 001,010 010,100 100,101 100,111 001,X
Robert Hernandez,Nurse,111 010,X,111 100,010 010,100 100,100 100,X,010 010,010 010,111 100,110 010,111 001,111 001,X
Olivia Anderson,Doctor,111 100,100 100,X,111 001,101 001,001 001,010 010,111 100,111 001,111 100,011 001,001 001,X,001 001
Henry Miller,Nurse,111 001,111 001,101 001,100 100,110 100,011 001,111 100,111 100,X,X,011 010,X,100 100,111 010
Sophia Martinez,Doctor,001 001,011 010,X,X,011 001,001 001,X,X,100 100,001 001,111 100,011 010,X,100 100
Liam Thomas,Admin,X,100 100,111 010,X,100 100,010 010,X,110 010,X,101 001,010 010,011 001,X,101 100
Lucas Gonzalez,Admin,X,X,101 001,X,111 010,X,X,010 010,X,010 010,010 010,011 001,011 001,101 001
Charles White,Admin,011 001,X,100 100,101 001,111 010,X,001 001,X,010 010,111 010,010 010,111 010,101 100,111 100
Susan Hernandez,Doctor,001 001,001 001,111 010,110 010,100 100,011 001,011 010,100 100,001 001,011 001,111 010,111 010,X,001 001
Alexander Allen,Nurse,111 100,100 100,X,111 001,111 100,110 010,111 100,011 001,X,111 010,101 001,101 001,X,X
Michael Young,Nurse,001 001,101 100,X,111 010,111 100,X,X,111 010,001 001,101 100,X,100 100,001 001,111 001
Joseph Robinson,Admin,111 010,111 010,110 010,010 010,100 100,X,111 100,001 001,001 001,001 001,111 100,X,X,001 001
Benjamin Garcia,Doctor,X,011 001,X,111 100,X,011 001,X,001 001,101 100,X,010 010,X,100 100,100 100
Olivia Hernandez,Nurse,010 010,101 100,X,110 010,X,100 100,011 010,100 100,001 001,010 010,100 100,X,111 100,100 100
Amelia Taylor,Doctor,110 100,100 100,100 100,111 001,101 100,100 100,001 001,101 001,111 010,X,001 001,101 100,101 001,110 100
Alexander Young,Nurse,010 010,X,X,100 100,X,101 001,111 100,X,111 100,101 100,X,X,100 100,111 001
James Hill,Doctor,X,001 001,011 001,X,101 100,111 001,010 010,X,101 001,111 100,X,111 010,X,001 001
Dorothy Ramirez,Doctor,111 010,X,X,011 010,010 010,X,001 001,X,X,101 001,110 100,101 100,100 100,010 010
Elizabeth Ramirez,Admin,011 010,X,101 001,X,100 100,110 100,111 001,111 001,X,X,100 100,001 001,111 001,110 100
Elizabeth Jackson,Nurse,111 001,101 100,110 100,100 100,110 100,111 010,100 100,001 001,111 100,111 100,111 001,101 001,X,X
William Davis,Doctor,X,001 001,111 001,011 001,111 010,110 100,011 001,110 010,100 100,X,X,101 100,100 100,X
Dorothy Rodriguez,Nurse,110 010,X,111 010,111 010,X,101 001,111 100,010 010,110 100,X,111 100,010 010,100 100,111 100
Lisa Jackson,Doctor,X,X,001 001,X,111 001,011 001,111 100,111 010,010 010,110 010,101 100,001 001,110 010,100 100
Noah Harris,Admin,X,X,001 001,110 100,111 010,111 100,001 001,X,X,X,X,100 100,110 100,100 100
Margaret Perez,Nurse,111 001,100 100,110 100,110 010,111 010,010 010,101 001,X,011 001,111 100,X,111 001,111 001,X
Michael Martinez,Admin,001 001,X,011 010,010 010,001 001,110 100,110 100,111 010,X,111 010,X,110 100,100 100,111 100
Liam Nguyen,Nurse,111 010,111 010,110 100,111 100,X,X,111 100,100 100,X,111 001,100 100,X,110 010,111 001
Liam Wilson,Doctor,X,111 010,111 010,100 100,111 100,111 100,X,010 010,X,X,X,110 100,010 010,X
Emma Davis,Admin,110 010,111 100,100 100,001 001,010 010,100 100,X,111 010,001 001,011 010,011 001,100 100,111 001,011 001
Linda Jackson,Nurse,011 010,X,100 100,010 010,001 001,X,101 100,X,100 100,X,100 100,111 001,001 001,001 001
William Clark,Admin,X,X,X,111 100,X,101 001,001 001,010 010,X,100 100,010 010,X,101 001,111 010
Olivia Miller,Nurse,111 010,001 001,001 001,111 010,001 001,X,110 100,100 100,X,010 010,111 010,X,110 100,111 001
Ava Garcia,Nurse,111 001,X,111 010,111 100,010 010,101 001,101 001,X,101 001,111 001,010 010,101 100,X,111 001
William Miller,Admin,X,X,101 001,111 001,101 001,110 100,111 010,001 001,111 001,110 010,101 001,111 100,011 010,111 010
Lisa Sanchez,Nurse,110 010,011 010,001 001,011 001,111 001,101 100,100 100,001 001,101 001,100 100,010 010,011 001,111 100,001 001
Lucas Hernandez,Doctor,011 010,X,110 100,111 010,100 100,X,001 001,001 001,011 010,101 001,111 100,110 100,001 001,111 100
Oliver Lee,Nurse,101 100,101 001,010 010,010 010,111 010,010 010,010 010,100 100,X,101 100,100 100,100 100,111 010,101 001
Jennifer Walker,Admin,X,010 010,110 100,011 001,111 010,111 001,011 010,X,X,001 001,110 010,X,X,X
Charlotte Nguyen,Doctor,111 001,111 010,X,101 001,101 001,110 100,111 100,X,111 100,X,111 100,001 001,111 001,011 010
Noah Wright,Admin,X,111 001,010 010,X,001 001,010 010,011 010,111 001,110 010,100 100,001 001,111 100,100 100,X
Linda Sanchez,Nurse,111 001,100 100,010 010,101 100,X,111 001,110 010,111 010,X,111 100,101 001,X,001 001,111 100
Noah Wilson,Admin,100 100,X,111 100,111 100,001 001,010 010,010 010,111 010,X,111 010,011 010,010 010,010 010,101 001
Mary Sanchez,Admin,111 100,X,100 100,001 001,100 100,001 001,X,X,010 010,100 100,011 001,110 100,111 001,111 010
Lucas Anderson,Nurse,001 001,111 100,X,X,010 010,111 010,111 001,X,X,011 001,010 010,111 100,101 001,111 010
Liam Hill,Admin,111 001,101 100,011 001,111 001,111 001,X,111 100,101 001,111 001,111 100,111 100,X,X,111 100
Lucas Moore,Nurse,X,011 001,X,001 001,111 001,111 100,100 100,X,111 100,011 010,001 001,110 100,111 001,110 010
Margaret Scott,Doctor,X,111 001,001 001,111 001,100 100,X,X,101 001,011 001,010 010,111 001,X,X,X
Robert Thomas,Doctor,111 010,111 100,001 001,111 001,111 100,011 010,010 010,X,101 100,001 001,001 001,111 010,101 001,X
Thomas Wright,Admin,111 001,011 010,111 001,X,111 100,011 001,001 001,100 100,011 010,011 010,111 001,011 010,111 010,110 010
Patricia Scott,Nurse,X,010 010,110 010,100 100,010 010,100 100,X,010 010,011 001,101 100,011 010,X,X,110 100
Olivia Thompson,Doctor,111 010,X,111 100,100 100,010 010,111 001,101 100,011 010,X,111 001,001 001,X,001 001,100 100
William Lewis,Doctor,111 010,110 010,X,010 010,111 001,110 100,100 100,X,111 100,001 001,101 001,010 010,111 010,011 010
Noah Nguyen,Nurse,111 100,X,100 100,111 010,010 010,111 001,X,110 010,X,110 100,111 001,X,001 001,001 001
Liam Harris,Admin,011 001,001 001,011 010,X,111 001,001 001,100 100,001 001,X,010 010,110 010,X,101 001,101 100
Patricia Clark,Nurse,111 001,X,110 100,111 001,X,X,110 100,011 001,010 010,111 100,111 100,111 100,X,111 100
Sophia Wright,Nurse,001 001,X,X,X,101 100,110 100,111 100,111 100,X,010 010,X,100 100,X,X
Isabella Williams,Doctor,101 100,111 100,111 001,100 100,001 001,011 001,111 100,111 100,111 100,111 100,111 001,011 010,011 001,111 100
Charlotte Flores,Nurse,X,101 100,X,X,X,001 001,X,X,001 001,X,101 100,X,010 010,100 100
Oliver Lopez,Doctor,010 010,100 100,X,X,110 010,010 010,110 010,001 001,100 100,X,111 010,111 010,110 100,100 100
Mary Johnson,Nurse,111 100,100 100,100 100,X,111 100,001 001,001 001,010 010,101 100,X,001 001,111 100,111 100,111 100
David Flores,Doctor,011 001,X,X,111 010,111 001,X,011 010,111 100,X,111 100,101 001,111 100,101 001,010 010
Ava Allen,Admin,111 001,111 100,001 001,110 100,100 100,100 100,001 001,X,110 100,111 010,100 100,110 010,111 010,101 001
Lisa Hill,Nurse,100 100,111 100,X,X,111 010,101 001,111 001,111 010,111 010,110 010,111 100,X,100 100,111 010
Joseph Gonzalez,Admin,010 010,011 010,101 001,X,111 001,111 001,X,001 001,010 010,010 010,X,111 010,111 010,X
William Wright,Admin,010 010,111 001,101 001,111 001,001 001,100 100,001 001,111 010,011 001,011 001,101 001,001 001,X,110 010
Ava Thomas,Admin,X,X,010 010,100 100,101 001,010 010,111 001,X,X,101 001,010 010,X,X,111 001
Elizabeth Brown,Admin,111 001,X,X,X,001 001,111 001,111 010,010 010,110 010,001 001,101 100,X,101 001,X
Noah Jones,Nurse,011 001,X,101 100,111 010,110 100,010 010,X,100 100,101 001,X,011 001,111 100,011 010,X
Jennifer Clark,Doctor,100 100,100 100,011 001,011 001,X,010 010,X,010 010,X,100 100,101 001,001 001,100 100,010 010
Elizabeth Wilson,Doctor,101 001,X,110 010,001 001,X,001 001,111 100,110 100,111 100,111 001,100 100,110 010,110 010,010 010
Emma Nguyen,Doctor,X,001 001,100 100,100 100,110 100,101 001,010 010,001 001,111 010,111 010,101 001,010 010,010 010,110 010
David Lopez,Admin,011 001,100 100,110 100,100 100,X,101 001,101 001,010 010,100 100,X,101 100,001 001,X,001 001
Dorothy Hernandez,Doctor,111 100,111 100,111 100,X,X,111 001,011 001,101 100,010 010,X,111 001,111 100,111 010,100 100
Charles Wilson,Doctor,X,X,001 001,011 010,011 001,X,001 001,111 010,010 010,111 001,111 001,011 010,X,100 100
Evelyn Miller,Doctor,011 001,X,X,111 010,100 100,110 010,001 001,110 010,X,110 010,111 010,100 100,X,100 100
John Ramirez,Doctor,010 010,100 100,001 001,100 100,111 010,X,111 100,111 010,101 100,101 100,X,101 001,X,111 100
Elizabeth Scott,Doctor,101 001,001 001,110 100,110 010,001 001,010 010,X,111 001,X,111 010,X,101 001,X,X
Dorothy Thompson,Admin,X,X,111 100,001 001,X,001 001,X,101 100,100 100,110 100,111 010,101 100,100 100,111 001
Mia Garcia,Doctor,110 100,100 100,011 001,111 100,010 010,111 100,010 010,001 001,001 001,111 010,111 010,X,101 100,X
David Rodriguez,Doctor,010 010,010 010,010 010,010 010,X,010 010,X,010 010,110 100,X,110 010,011 001,101 100,101 100
James Lee,Admin,X,111 001,X,X,111 001,110 010,011 010,X,010 010,110 010,X,011 010,X,001 001
Susan Nguyen,Nurse,011 010,X,X,111 100,111 100,X,100 100,X,101 100,010 010,101 100,110 010,010 010,101 100
Ava Brown,Nurse,011 010,101 100,111 010,111 001,111 100,111 010,100 100,010 010,100 100,X,001 001,011 010,111 010,101 100
Richard Ramirez,Nurse,001 001,X,110 010,110 100,101 001,111 001,010 010,001 001,111 010,110 010,X,111 010,X,X
Evelyn Hill,Admin,111 001,100 100,111 100,100 100,X,011 001,001 001,110 100,001 001,101 001,011 010,110 100,111 100,X
Dorothy Johnson,Doctor,111 001,111 010,111 100,101 100,010 010,111 100,111 010,111 010,X,X,101 100,101 100,X,010 010
Lisa White,Nurse,111 010,101 100,X,011 010,010 010,111 001,X,111 100,110 010,X,X,100 100,111 001,111 010
Susan Gonzalez,Nurse,100 100,X,101 100,100 100,100 100,111 001,110 010,X,X,X,111 001,111 100,010 010,111 001
Emma Anderson,Admin,001 001,001 001,110 010,100 100,101 100,011 001,011 001,X,111 100,111 010,111 001,010 010,110 100,111 010
Liam Martin,Nurse,101 100,X,111 100,X,X,011 010,100 100,010 010,X,X,X,111 010,101 100,111 001
Lucas Walker,Admin,X,111 010,001 001,101 001,100 100,111 010,X,011 001,011 001,111 001,010 010,100 100,111 010,001 001
Mia Martinez,Nurse,001 001,111 001,010 010,X,100 100,010 010,X,101 100,101 001,X,101 001,X,110 010,011 010
Lucas Nguyen,Nurse,010 010,011 010,001 001,110 010,001 001,010 010,111 100,100 100,100 100,X,001 001,111 001,111 001,X
Lucas Williams,Doctor,111 001,010 010,100 100,101 100,111 001,010 010,100 100,011 010,X,111 100,X,111 001,001 001,111 001
Ava Harris,Admin,001 001,111 010,101 001,101 001,X,X,001 001,100 100,X,110 010,001 001,001 001,X,001 001
Mary Jones,Admin,111 010,101 001,X,011 001,X,X,001 001,X,111 001,X,101 100,111 001,001 001,X
Amelia Young,Doctor,111 010,X,101 001,101 100,101 100,X,010 010,111 010,100 100,X,X,010 010,111 001,011 010
Patricia Sanchez,Admin,110 100,111 010,110 010,111 100,101 100,100 100,X,011 001,011 001,111 001,110 100,X,101 100,010 010
Isabella Taylor,Nurse,111 001,X,X,101 100,101 001,111 001,X,111 001,001 001,011 010,X,100 100,111 001,110 010
Jennifer Brown,Nurse,X,001 001,110 010,111 010,X,X,111 010,111 001,011 010,111 010,X,X,X,100 100
Emma Gonzalez,Doctor,111 001,111 100,111 100,X,100 100,101 100,100 100,110 010,001 001,111 001,X,X,001 001,110 010
Alexander Ramirez,Nurse,100 100,011 010,100 100,011 001,X,111 100,111 001,111 010,001 001,110 010,110 010,111 001,X,111 010
Noah Taylor,Nurse,110 100,111 001,111 001,X,010 010,X,111 001,X,X,111 001,100 100,011 010,X,X
Liam Lee,Admin,111 100,X,011 001,X,110 100,011 010,110 010,101 001,111 100,101 001,101 100,001 001,111 010,X
Liam White,Admin,X,X,X,X,X,100 100,110 100,001 001,101 100,110 010,X,011 001,101 100,X
Evelyn Gonzalez,Doctor,111 010,001 001,101 001,111 100,111 001,001 001,100 100,010 010,110 010,X,X,111 100,100 100,110 100
Mary Lewis,Doctor,110 010,111 010,101 001,111 001,X,111 100,X,X,111 010,111 100,010 010,111 001,111 001,101 100
Charles Lewis,Admin,X,111 100,010 010,001 001,X,100 100,110 010,X,111 001,001 001,X,X,001 001,110 100
Liam Gonzalez,Nurse,011 010,111 001,X,101 100,X,111 001,100 100,001 001,010 010,X,111 100,X,010 010,010 010
Lucas King,Doctor,011 010,X,011 001,001 001,010 010,X,110 100,111 010,010 010,111 001,X,100 100,011 010,001 001
John Walker,Nurse,X,111 010,111 100,101 001,X,110 100,001 001,X,010 010,011 001,101 001,X,100 100,111 010
Joseph Hernandez,Nurse,010 010,100 100,001 001,X,011 010,111 010,001 001,101 100,001 001,011 001,111 100,100 100,111 100,111 001
Mia Lopez,Nurse,100 100,X,X,X,011 010,X,100 100,001 001,100 100,101 100,111 001,010 010,100 100,110 100
Lisa Brown,Admin,111 100,010 010,011 001,111 001,X,X,X,100 100,X,111 100,110 100,X,111 100,101 001
Joseph Wright,Nurse,101 001,111 100,X,110 100,011 001,111 100,110 100,X,110 100,001 001,X,111 100,X,011 001
Ava Wright,Nurse,100 100,X,111 001,X,X,X,110 100,X,110 010,010 010,111 001,X,111 010,110 100
Mia Davis,Doctor,001 001,X,001 001,010 010,110 010,111 010,111 010,X,110 100,X,010 010,111 010,111 100,111 001
Margaret Jackson,Doctor,X,X,X,001 001,111 100,010 010,X,101 100,X,011 001,011 010,100 100,111 100,011 010
Amelia King,Doctor,X,111 001,111 001,111 010,111 001,X,X,111 001,110 010,111 001,111 100,111 001,110 100,X
William Torres,Admin,001 001,X,100 100,X,011 010,111 001,X,111 010,011 001,X,011 010,010 010,X,X
Elijah Moore,Admin,010 010,111 001,011 010,111 001,001 001,111 100,110 100,111 010,011 010,010 010,001 001,101 100,111 010,101 001
Benjamin Lewis,Doctor,110 100,111 100,111 010,X,101 001,111 001,111 010,100 100,111 001,X,X,001 001,111 100,001 001
Benjamin Hill,Nurse,X,010 010,001 001,111 100,010 010,001 001,111 010,111 001,111 010,011 010,111 100,111 100,X,100 100
John Jones,Doctor,X,111 010,101 001,X,001 001,111 001,111 010,001 001,111 100,101 001,110 010,100 100,X,101 001
Liam Walker,Admin,110 010,X,100 100,101 001,100 100,X,010 010,011 001,011 010,110 100,010 010,010 010,100 100,100 100
Alexander Taylor,Nurse,001 001,001 001,101 100,X,111 001,001 001,111 100,X,001 001,101 001,001 001,111 100,X,X
William Walker,Admin,X,101 001,100 100,X,X,X,111 100,001 001,X,X,111 010,X,X,X
Olivia Wilson,Admin,011 010,111 100,111 001,111 001,X,111 010,011 001,101 100,111 100,111 100,111 001,X,100 100,100 100
Jennifer Lopez,Nurse,X,111 010,110 010,101 100,111 100,111 001,100 100,X,111 010,X,110 100,100 100,111 010,001 001
Benjamin Smith,Nurse,111 010,111 001,111 001,111 001,110 100,111 100,X,110 100,010 010,011 010,101 001,110 100,X,100 100
David Young,Doctor,111 001,010 010,100 100,X,111 001,011 001,X,111 100,100 100,X,111 001,111 010,111 010,X
Liam Ramirez,Nurse,111 001,110 100,100 100,100 100,X,010 010,101 001,110 100,011 010,101 001,111 001,X,110 100,X
Thomas Allen,Admin,X,X,X,111 001,111 100,100 100,001 001,111 100,010 010,X,111 010,101 001,111 100,X
Benjamin Anderson,Nurse,110 100,111 100,X,001 001,111 001,100 100,111 100,X,X,X,X,111 010,X,110 010
John Lee,Doctor,111 001,X,X,X,111 001,X,110 100,X,100 100,100 100,111 100,101 001,100 100,011 001
Evelyn Davis,Nurse,001 001,111 001,X,X,001 001,X,011 010,110 010,100 100,001 001,111 010,010 010,X,110 100
Benjamin Robinson,Doctor,010 010,X,010 010,100 100,111 100,010 010,X,001 001,X,110 010,X,001 001,110 100,010 010
Charles Anderson,Nurse,X,X,X,X,100 100,100 100,110 100,010 010,100 100,111 010,001 001,001 001,111 100,X
Charlotte Harris,Doctor,001 001,101 100,110 100,X,101 001,111 100,X,111 010,X,010 010,X,001 001,001 001,100 100
Richard Taylor,Doctor,111 100,111 010,011 001,110 010,110 100,100 100,111 001,111 001,X,110 100,X,111 010,X,001 001
Mary Thomas,Nurse,100 100,101 001,X,010 010,X,X,001 001,001 001,100 100,101 100,101 001,010 010,101 001,001 001
Charlotte Rodriguez,Admin,010 010,101 100,X,111 001,001 001,111 100,110 010,101 001,X,X,111 010,111 001,001 001,111 010
Susan Lewis,Doctor,111 010,X,010 010,101 001,X,100 100,101 001,110 100,X,X,011 001,111 100,X,111 001
Benjamin Clark,Doctor,X,111 001,011 010,X,111 010,101 100,011 010,011 001,101 100,011 001,111 001,X,111 010,100 100
Benjamin Wright,Admin,X,X,101 001,X,011 010,110 010,101 001,010 010,X,101 001,111 010,X,001 001,111 001
William Gonzalez,Doctor,100 100,001 001,100 100,111 010,100 100,110 010,111 010,111 010,X,100 100,111 010,X,010 010,110 010
Alexander Torres,Doctor,X,100 100,111 001,111 010,101 001,111 010,X,010 010,011 010,101 001,011 001,011 001,X,100 100
Charlotte Jones,Doctor,111 100,X,110 100,X,111 001,X,111 001,011 001,101 100,X,011 001,111 001,111 010,001 001
Charlotte Hernandez,Nurse,111 010,001 001,X,111 100,001 001,101 100,X,100 100,101 100,100 100,110 100,010 010,010 010,111 010
Barbara Rodriguez,Nurse,111 001,X,010 010,101 100,101 001,010 010,111 010,101 001,X,010 010,001 001,X,001 001,011 001
Alexander Harris,Doctor,100 100,100 100,101 001,X,X,100 100,100 100,110 100,101 001,111 010,001 001,101 100,111 001,X
Sophia Lee,Doctor,X,111 010,100 100,111 001,X,100 100,001 001,111 001,X,100 100,X,X,111 100,110 100
James King,Nurse,111 100,010 010,111 001,111 001,010 010,010 010,X,110 010,001 001,101 001,100 100,010 010,110 010,111 010
Patricia Walker,Doctor,X,101 001,111 010,001 001,X,X,101 001,001 001,010 010,001 001,X,011 001,001 001,X
David Smith,Nurse,011 010,X,X,011 001,111 010,101 100,101 100,111 010,111 010,X,X,111 100,X,110 100
Elizabeth Hill,Doctor,011 001,100 100,X,X,X,111 001,111 001,X,X,111 100,X,110 010,X,111 010
Lisa Wright,Nurse,100 100,001 001,X,101 100,101 001,110 100,001 001,110 100,011 010,111 001,001 001,011 001,001 001,X
Charlotte Taylor,Doctor,X,001 001,100 100,111 010,X,110 100,X,100 100,101 100,110 100,111 100,111 100,100 100,001 001
Isabella Gonzalez,Admin,110 010,100 100,X,001 001,X,110 010,010 010,111 001,100 100,X,010 010,101 100,111 001,010 010
Mia Jackson,Nurse,111 100,X,X,111 100,100 100,001 001,X,X,101 001,110 010,101 100,010 010,110 010,X
John Thomas,Nurse,X,110 100,111 010,X,111 010,X,X,111 001,011 001,111 001,001 001,X,110 100,X
Charles King,Doctor,101 001,111 100,101 001,100 100,110 010,001 001,111 001,101 100,101 001,011 010,100 100,X,X,010 010
Alexander Clark,Doctor,X,100 100,110 010,001 001,110 100,100 100,101 001,111 100,X,111 010,111 100,X,111 010,110 100
Richard Miller,Nurse,100 100,111 100,111 010,111 010,010 010,101 001,111 010,111 001,111 100,011 001,X,X,X,011 010
Olivia Taylor,Nurse,X,X,111 010,111 001,111 010,111 010,111 100,100 100,100 100,111 100,X,X,X,111 010
Benjamin Jackson,Doctor,X,111 001,X,100 100,111 100,010 010,100 100,111 010,X,001 001,111 100,110 010,100 100,111 010
Lucas Garcia,Nurse,001 001,110 100,X,100 100,X,111 100,X,111 010,X,111 010,110 010,010 010,111 010,X
Joseph Thomas,Admin,010 010,101 100,001 001,X,111 001,010 010,101 001,101 100,001 001,111 010,011 001,001 001,X,101 001
Thomas Smith,Nurse,010 010,010 010,110 010,001 001,101 100,111 001,111 010,100 100,111 100,111 010,111 001,110 100,101 100,100 100
William Moore,Admin,101 100,111 001,X,001 001,101 100,001 001,111 100,101 001,X,X,100 100,010 010,010 010,111 010
Lisa Flores,Doctor,011 010,111 010,111 100,100 100,X,X,111 010,X,X,011 001,X,111 010,011 010,111 010
Amelia Lee,Doctor,X,X,X,X,011 010,111 001,110 100,001 001,111 010,X,111 001,111 100,X,X
Lucas Robinson,Nurse,100 100,100 100,011 010,X,111 100,100 100,X,001 001,110 100,001 001,X,110 100,111 010,001 001
Richard Martin,Admin,010 010,110 010,001 001,100 100,X,001 001,X,111 100,X,010 010,111 001,111 001,111 001,111 010
Henry Hill,Nurse,010 010,011 010,100 100,111 010,011 010,X,110 100,X,111 100,010 010,101 100,X,X,111 001
Robert Jones,Nurse,111 100,100 100,100 100,110 010,X,100 100,X,001 001,111 001,100 100,101 001,001 001,110 010,111 100
Henry Thompson,Admin,X,100 100,100 100,010 010,011 001,111 010,X,111 100,011 001,101 100,110 010,001 001,011 001,110 100
Charles Perez,Doctor,100 100,X,110 100,100 100,X,111 001,111 001,101 001,111 010,010 010,X,100 100,101 001,011 001
Robert Garcia,Nurse,111 001,X,111 001,111 100,111 001,X,111 001,X,111 001,101 100,110 100,X,111 010,001 001
Olivia Walker,Nurse,011 001,X,100 100,X,111 100,011 001,X,110 100,X,010 010,X,X,010 010,X
Alexander Moore,Doctor,100 100,101 001,111 001,100 100,111 100,X,011 010,X,101 100,X,100 100,100 100,X,101 001
Barbara Jones,Nurse,101 100,110 010,111 001,010 010,100 100,101 001,011 010,111 001,X,110 010,110 100,010 010,011 010,010 010
Lisa Lewis,Doctor,011 010,111 001,010 010,100 100,001 001,111 100,X,010 010,100 100,001 001,010 010,010 010,010 010,X
Jennifer Sanchez,Doctor,110 100,100 100,011 001,X,010 010,101 001,011 001,X,001 001,X,101 001,110 100,X,110 100
Henry Lewis,Admin,111 001,111 001,010 010,X,X,110 010,111 100,X,111 001,X,101 100,111 001,111 010,110 100
Thomas Davis,Doctor,110 010,010 010,111 001,010 010,111 001,010 010,111 001,100 100,011 001,111 010,100 100,011 010,X,001 001
Emma King,Admin,001 001,X,010 010,X,110 100,001 001,001 001,111 100,X,001 001,X,111 001,111 010,X
Mary Brown,Nurse,111 001,001 001,111 010,101 001,010 010,110 010,001 001,111 100,X,111 001,111 001,111 100,X,111 001
Elijah Wilson,Doctor,111 010,X,100 100,X,111 001,011 001,X,100 100,110 100,X,111 100,100 100,011 001,111 100
Amelia Martinez,Admin,001 001,X,X,001 001,X,001 001,001 001,001 001,111 010,101 001,100 100,001 001,X,100 100
Michael Miller,Nurse,100 100,001 001,001 001,011 010,111 100,110 010,X,001 001,111 100,X,110 100,101 001,X,001 001
Benjamin Davis,Nurse,X,001 001,X,111 010,011 010,111 001,X,111 010,101 001,X,110 010,100 100,010 010,111 010
Elizabeth Harris,Doctor,010 010,001 001,111 100,111 010,X,010 010,X,001 001,100 100,X,X,X,111 100,X
Isabella Allen,Nurse,X,100 100,010 010,X,011 010,111 001,111 100,001 001,110 010,001 001,111 100,100 100,101 001,111 100
Robert Harris,Doctor,X,101 001,111 001,001 001,010 010,010 010,010 010,011 010,110 010,X,011 001,111 100,X,X
Charles Hill,Admin,111 100,011 010,111 010,X,X,111 001,X,110 100,X,X,110 010,111 001,100 100,010 010
John Jackson,Nurse,111 001,011 010,111 100,111 010,111 010,111 010,010 010,011 001,100 100,010 010,X,X,110 010,X
Mary Martin,Doctor,111 100,111 010,X,111 100,111 010,001 001,X,X,111 010,101 001,001 001,100 100,111 010,X
Dorothy White,Nurse,110 010,111 010,111 100,010 010,111 010,101 001,111 001,X,111 100,111 001,110 010,001 001,011 001,101 001
Mia Scott,Admin,101 001,010 010,110 100,111 100,001 001,001 001,111 010,101 100,X,110 010,111 010,010 010,111 100,101 100
Susan King,Admin,111 010,100 100,111 100,010 010,101 001,X,011 010,100 100,X,X,111 100,111 010,X,010 010
Noah Williams,Admin,X,110 100,111 010,010 010,110 100,111 010,001 001,X,X,X,X,001 001,100 100,011 010
Lucas Martinez,Doctor,010 010,X,X,111 001,X,101 100,100 100,111 010,110 100,101 001,111 010,001 001,111 010,101 100
Henry King,Admin,100 100,111 010,101 100,100 100,X,X,111 100,001 001,101 001,001 001,001 001,111 010,111 001,111 001
John Garcia,Admin,010 010,111 001,001 001,X,X,X,011 001,110 100,001 001,010 010,111 010,100 100,011 010,111 100
Evelyn Torres,Nurse,100 100,111 010,011 001,X,111 010,100 100,100 100,111 001,101 001,100 100,111 001,111 010,X,110 010
Dorothy Flores,Doctor,X,111 001,010 010,X,X,011 001,X,010 010,010 010,X,X,101 001,010 010,111 100
Sophia Miller,Nurse,X,101 100,110 100,X,111 100,101 100,X,111 001,X,010 010,X,111 001,110 100,111 100
Thomas Ramirez,Nurse,011 010,100 100,X,001 001,X,001 001,X,X,101 001,111 001,111 100,010 010,111 001,001 001
Henry Martinez,Doctor,011 001,110 100,101 001,001 001,X,X,111 100,101 001,100 100,X,X,001 001,X,011 010
Liam Lopez,Admin,010 010,100 100,111 010,100 100,110 100,110 010,X,111 100,111 100,001 001,111 010,010 010,X,X
Michael Allen,Nurse,011 010,110 010,110 100,111 001,100 100,101 100,111 100,110 010,X,X,001 001,111 001,011 001,111 010
Liam Anderson,Nurse,011 010,110 100,110 010,110 010,001 001,X,111 010,111 010,111 001,111 100,X,101 001,011 010,X
Evelyn Clark,Admin,011 010,111 010,X,001 001,X,010 010,010 010,111 010,111 100,001 001,001 001,011 010,111 010,011 001
Amelia Thomas,Doctor,111 100,101 100,010 010,011 010,011 001,X,001 001,111 001,X,011 010,100 100,100 100,110 010,111 100
William Jackson,Admin,X,011 001,X,001 001,X,X,110 100,X,110 010,111 010,111 001,X,111 010,X
Elijah Garcia,Nurse,X,X,101 001,111 100,X,011 010,111 010,111 001,011 001,010 010,110 010,100 100,111 100,011 010
