Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
David Moore,Nurse,001 001,X,X,110 010,111 100,110 010,X,110 010,X,101 100,101 100,X,X,101 001
Sophia Brown,Admin,111 001,111 010,X,X,X,101 001,101 100,010 010,100 100,010 010,100 100,X,010 010,X
Elizabeth Young,Admin,101 100,X,X,110 100,X,001 001,110 100,001 001,110 100,111 010,X,111 100,111 010,X
Liam Thompson,Admin,110 010,100 100,011 001,100 100,101 100,011 010,X,X,X,011 001,111 010,X,001 001,X
Susan Thompson,Nurse,111 001,X,110 100,111 001,X,111 001,111 001,X,110 100,101 001,011 010,010 010,X,010 010
Alexander Thomas,Doctor,110 010,111 100,101 100,001 001,101 100,001 001,110 100,111 010,111 100,X,101 001,011 001,X,111 100
John Anderson,Nurse,100 100,011 001,111 010,001 001,X,X,110 100,100 100,X,001 001,001 001,111 010,101 001,101 001
Sophia Scott,Doctor,010 010,X,011 001,001 001,X,100 100,100 100,100 100,111 001,110 100,111 010,X,011 001,011 010
Susan Flores,Nurse,X,010 010,101 100,X,111 010,001 001,001 001,111 001,X,001 001,X,111 010,001 001,001 001
Mary Miller,Nurse,X,111 001,X,111 001,X,111 001,X,111 010,111 001,111 100,001 001,111 100,011 001,110 100
Richard Lopez,Admin,111 100,111 100,X,101 001,001 001,110 100,100 100,X,001 001,X,001 001,010 010,111 001,111 010
Linda Williams,Doctor,001 001,X,111 010,010 010,X,111 010,111 010,X,111 010,010 010,X,111 010,X,110 100
Oliver Robinson,Doctor,X,010 010,111 010,X,X,111 100,010 010,111 001,100 100,001 001,011 001,111 001,010 010,001 001
Olivia Williams,Doctor,010 010,100 100,110 100,X,001 001,111 100,101 001,X,111 001,111 100,011 010,100 100,011 001,X
Charles Wright,Nurse,100 100,111 010,X,001 001,111 100,111 100,X,010 010,111 010,110 010,001 001,100 100,X,111 010
Emma Smith,Admin,X,X,111 001,111 100,X,111 010,X,111 100,111 100,111 001,X,101 100,001 001,111 001
William Clark,Admin,010 010,110 100,111 001,011 010,X,X,111 100,X,001 001,001 001,111 100,100 100,111 001,111 100
Charles King,Doctor,001 001,110 100,110 100,111 010,101 001,001 001,001 001,100 100,X,110 100,010 010,001 001,X,X
Susan Jackson,Nurse,111 001,011 010,X,X,X,100 100,011 001,111 001,111 100,110 010,X,100 100,010 010,111 100
David Lee,Doctor,X,X,011 010,011 010,100 100,X,111 100,100 100,011 001,011 010,101 001,011 001,111 001,111 100
Barbara Allen,Nurse,110 010,111 001,100 100,110 100,010 010,010 010,X,110 100,110 100,111 100,111 010,111 001,111 001,101 001
Barbara Martin,Nurse,111 001,010 010,X,010 010,X,111 001,100 100,111 001,X,001 001,010 010,X,X,X
Isabella Gonzalez,Admin,111 100,011 001,X,001 001,X,111 010,110 100,101 001,111 010,111 010,111 100,111 001,001 001,X
Olivia Thomas,Nurse,101 001,111 001,111 001,111 010,X,111 100,X,111 001,001 001,010 010,100 100,011 001,100 100,111 010
James Ramirez,Admin,001 001,001 001,010 010,X,111 001,111 001,111 010,X,010 010,110 100,011 010,110 100,110 010,011 010
Oliver Lee,Admin,X,111 010,111 010,111 001,001 001,111 100,X,101 100,011 010,111 100,111 010,111 100,X,110 010
Elijah King,Doctor,011 001,111 010,011 001,110 010,111 001,X,X,111 001,111 100,100 100,101 001,010 010,X,111 010
Harper White,Admin,011 010,011 010,111 001,110 010,011 010,X,X,111 100,010 010,001 001,011 010,111 100,111 100,X
Sophia Flores,Nurse,X,111 001,001 001,100 100,011 001,111 001,101 100,X,001 001,111 010,101 001,101 001,101 100,011 010
Ava Nguyen,Nurse,111 010,100 100,100 100,111 100,111 001,111 001,X,X,001 001,100 100,111 100,X,X,X
James Wright,Doctor,111 001,X,100 100,X,100 100,111 010,101 100,110 100,110 010,X,101 001,111 001,011 001,010 010
James Clark,Admin,X,011 010,011 001,111 010,011 001,111 001,011 010,011 001,111 100,011 001,110 010,111 001,110 010,100 100
Benjamin Brown,Doctor,110 100,X,111 001,011 001,X,X,X,111 010,100 100,011 001,100 100,110 100,100 100,101 100
Lisa Gonzalez,Admin,010 010,001 001,X,101 001,100 100,010 010,111 010,X,111 001,X,110 100,X,001 001,100 100
Lisa Lee,Admin,X,111 100,100 100,001 001,100 100,111 010,001 001,101 001,010 010,X,111 001,100 100,100 100,100 100
Lisa Martinez,Nurse,001 001,110 010,100 100,111 010,111 010,111 100,010 010,001 001,001 001,X,X,X,111 010,010 010
Olivia Robinson,Doctor,X,011 010,111 010,111 001,011 010,101 100,100 100,X,001 001,111 100,X,101 100,X,100 100
Elizabeth Hernandez,Nurse,001 001,010 010,X,011 010,111 001,101 100,100 100,101 100,X,X,110 010,X,101 100,010 010
Charlotte Young,Admin,011 010,110 010,X,X,X,001 001,111 100,101 100,010 010,101 100,X,111 010,X,110 100
Joseph Hernandez,Admin,001 001,111 010,111 010,100 100,011 010,111 010,111 010,011 001,111 010,111 100,X,111 001,X,011 010
James Walker,Admin,X,111 010,111 100,X,110 100,001 001,X,001 001,110 100,100 100,X,101 100,010 010,110 100
Linda Scott,Admin,111 001,X,100 100,111 010,010 010,010 010,100 100,001 001,111 001,101 001,111 100,X,X,011 001
Isabella Lee,Doctor,111 001,111 010,X,010 010,X,110 100,011 001,X,011 001,010 010,X,111 001,X,001 001
Jennifer Rodriguez,Admin,X,101 100,110 100,001 001,111 100,001 001,111 010,111 100,111 001,111 010,111 001,001 001,111 001,101 001
James Hernandez,Doctor,111 001,110 100,111 001,X,111 010,100 100,011 001,X,001 001,010 010,X,100 100,111 001,110 100
Noah Brown,Admin,110 010,X,001 001,101 100,X,100 100,101 100,110 100,111 100,X,111 010,111 001,010 010,010 010
Alexander Ramirez,Nurse,100 100,111 010,111 010,111 001,111 001,X,110 010,101 100,001 001,111 010,001 001,001 001,X,101 001
Ava Jackson,Admin,X,010 010,X,111 010,X,010 010,011 010,001 001,101 100,X,111 001,011 001,111 100,110 010
William Anderson,Doctor,X,X,011 001,010 010,X,111 010,111 001,110 100,111 001,X,101 100,111 100,011 001,111 100
John Davis,Nurse,X,X,111 001,010 010,X,100 100,101 100,101 001,111 100,010 010,X,101 100,011 001,111 010
Thomas Clark,Nurse,011 010,011 001,011 010,010 010,X,X,101 001,001 001,111 010,001 001,X,X,X,001 001
Lucas Lopez,Doctor,111 001,010 010,111 100,111 010,111 100,010 010,100 100,X,X,101 100,111 001,011 010,001 001,X
Henry White,Nurse,011 001,100 100,X,111 100,X,110 010,110 010,X,010 010,001 001,101 100,X,100 100,111 010
Robert Wilson,Doctor,001 001,X,X,011 001,110 100,111 001,011 001,X,111 001,101 001,100 100,011 010,101 001,111 010
Charlotte White,Admin,011 001,001 001,X,100 100,111 100,101 001,110 100,X,101 001,010 010,110 010,001 001,X,111 010
Barbara Young,Nurse,110 010,111 010,111 100,101 100,111 010,011 001,X,111 100,011 010,100 100,X,111 100,010 010,001 001
Alexander Jackson,Nurse,001 001,111 010,110 010,101 001,001 001,110 010,X,100 100,100 100,X,011 001,X,010 010,010 010
Oliver Smith,Doctor,X,111 010,110 010,001 001,111 010,010 010,110 010,X,111 010,111 100,110 100,010 010,101 001,011 001
Barbara Torres,Admin,111 001,X,011 010,X,100 100,110 100,111 001,111 100,111 001,X,X,010 010,101 100,100 100
Amelia Lewis,Admin,111 100,X,X,111 001,X,011 001,110 010,111 010,X,111 010,111 100,110 010,110 010,100 100
Lucas Robinson,Doctor,101 001,111 100,101 100,X,111 001,100 100,111 010,101 100,111 010,111 100,111 001,X,100 100,X
Alexander Wright,Nurse,X,111 001,110 010,111 100,101 100,110 100,X,X,X,X,010 010,011 001,100 100,010 010
James Nguyen,Admin,011 001,111 001,111 100,X,101 100,001 001,100 100,111 010,011 010,101 001,111 010,011 001,111 100,111 010
David Miller,Doctor,X,111 010,001 001,X,010 010,100 100,010 010,111 010,001 001,X,X,011 010,011 001,101 100
Isabella Perez,Admin,010 010,X,X,X,X,010 010,010 010,X,X,001 001,101 100,X,X,X
Elizabeth Nguyen,Admin,111 100,100 100,X,111 001,101 100,001 001,X,101 001,101 100,100 100,111 001,110 100,X,011 001
John Young,Doctor,010 010,X,011 010,X,111 001,111 010,100 100,X,001 001,110 010,110 100,111 001,111 010,111 100
Elijah Ramirez,Nurse,111 100,011 010,100 100,111 010,101 001,111 100,001 001,111 001,001 001,100 100,110 100,100 100,101 100,111 001
Evelyn Hill,Doctor,X,X,011 010,110 100,001 001,011 001,X,X,100 100,111 100,X,X,111 100,101 100
Sophia Johnson,Doctor,111 001,001 001,010 010,111 100,011 010,100 100,110 010,X,X,010 010,X,X,100 100,X
Charlotte Moore,Nurse,100 100,X,111 100,101 100,010 010,101 100,101 001,011 001,X,111 010,X,111 100,100 100,011 001
William Jackson,Nurse,111 001,100 100,111 100,X,011 001,110 100,X,100 100,111 100,111 001,110 010,111 001,011 001,110 010
Charlotte Lewis,Nurse,111 010,010 010,X,011 010,101 100,101 001,111 001,011 010,101 100,X,110 010,010 010,X,111 001
Mary Perez,Admin,101 100,111 010,X,X,X,X,100 100,110 100,011 010,110 100,101 100,001 001,111 001,011 001
Alexander Miller,Nurse,111 001,111 010,111 001,011 010,111 010,010 010,110 010,100 100,X,X,X,X,X,X
Benjamin Martinez,Admin,111 100,001 001,100 100,110 010,001 001,X,X,110 010,011 001,010 010,111 001,X,011 001,110 100
Noah Miller,Admin,111 010,X,101 100,001 001,101 001,111 010,X,011 001,100 100,010 010,111 100,001 001,X,110 010
Ava Taylor,Admin,110 100,100 100,101 001,100 100,100 100,110 100,011 010,010 010,001 001,101 001,001 001,111 001,010 010,100 100
Benjamin Rodriguez,Admin,110 010,010 010,X,011 001,111 100,X,110 010,100 100,111 100,011 010,111 001,111 010,110 100,101 001
Margaret Flores,Admin,111 010,X,100 100,001 001,101 001,111 010,011 010,101 001,111 001,111 010,011 010,110 010,011 010,111 001
Richard King,Doctor,100 100,010 010,X,111 010,001 001,001 001,X,110 100,111 100,010 010,001 001,111 001,111 010,111 001
Liam Allen,Doctor,111 001,011 010,001 001,X,X,110 010,111 100,111 100,X,111 010,100 100,110 010,X,X
Evelyn Walker,Doctor,X,100 100,X,X,101 100,X,111 100,011 010,011 010,100 100,100 100,X,001 001,110 010
Mia Smith,Doctor,X,X,111 001,111 010,111 001,010 010,110 100,111 010,X,010 010,011 001,001 001,101 001,011 010
Richard Scott,Admin,X,X,110 010,110 010,001 001,X,110 010,X,X,X,001 001,110 100,011 010,101 001
Joseph Torres,Doctor,100 100,X,111 010,X,001 001,011 010,111 001,101 100,001 001,011 001,111 001,X,111 100,X
Susan Smith,Doctor,X,X,111 100,X,101 001,X,X,111 010,010 010,001 001,111 001,X,111 001,110 010
Olivia Harris,Nurse,110 100,101 001,X,111 010,X,X,111 001,111 100,001 001,X,010 010,010 010,110 010,X
Richard Sanchez,Admin,011 001,X,011 010,111 100,111 001,X,010 010,111 001,110 100,010 010,111 001,001 001,110 100,X
James Rodriguez,Doctor,100 100,100 100,111 010,111 001,111 100,X,001 001,X,111 010,111 001,010 010,111 001,111 010,X
Michael Lee,Admin,X,111 001,X,X,101 100,101 100,100 100,111 100,011 001,X,X,111 100,111 001,100 100
Evelyn Garcia,Admin,111 010,100 100,100 100,010 010,100 100,111 100,X,011 001,X,X,111 001,111 010,001 001,101 100
Alexander Wilson,Nurse,111 001,111 100,X,011 010,X,111 010,111 100,010 010,010 010,110 100,011 010,111 100,X,010 010
James Torres,Doctor,X,X,001 001,010 010,X,X,001 001,010 010,010 010,111 100,X,X,111 010,111 001
Patricia Johnson,Nurse,011 001,X,110 100,010 010,111 010,111 010,100 100,001 001,010 010,111 001,111 100,X,111 001,110 010
Henry Walker,Nurse,X,X,010 010,X,100 100,010 010,110 010,001 001,001 001,X,100 100,X,100 100,111 100
Robert Smith,Admin,111 010,111 001,X,X,110 010,010 010,X,100 100,100 100,110 010,001 001,111 100,001 001,X
Benjamin Garcia,Nurse,010 010,111 001,111 010,100 100,111 100,111 010,111 010,001 001,X,111 001,001 001,X,010 010,100 100
Elizabeth Lewis,Admin,100 100,010 010,111 100,X,011 010,100 100,X,X,100 100,100 100,X,101 001,111 010,011 010
Joseph Flores,Admin,001 001,110 100,111 100,011 001,111 010,100 100,111 100,X,111 100,010 010,010 010,111 100,110 100,111 100
Elijah Hill,Doctor,X,111 001,111 010,110 010,X,100 100,X,001 001,111 010,X,100 100,X,010 010,110 100
Charles Sanchez,Admin,111 100,101 001,X,111 001,X,111 010,111 010,110 010,X,111 100,101 100,010 010,X,010 010
Mary Garcia,Admin,X,111 001,100 100,111 001,111 100,111 010,111 001,X,011 010,111 001,111 001,X,001 001,X
James Miller,Nurse,110 100,001 001,111 100,101 100,100 100,111 001,X,011 010,111 010,100 100,X,001 001,111 010,X
Charlotte Clark,Admin,X,111 010,X,001 001,110 100,111 100,100 100,111 001,X,011 010,111 100,X,001 001,001 001
David Lewis,Nurse,X,001 001,010 010,100 100,100 100,100 100,100 100,X,111 001,011 010,101 100,X,111 001,010 010
Ava Hernandez,Nurse,011 001,110 100,110 010,X,011 001,111 001,111 010,111 010,X,111 010,100 100,111 010,111 100,111 100
Dorothy Thompson,Admin,101 001,111 001,X,111 100,100 100,X,X,X,001 001,X,111 010,100 100,111 001,111 010
Elizabeth Johnson,Admin,111 100,111 010,111 010,111 010,X,011 010,111 100,011 001,101 001,111 100,111 010,110 100,X,X
Oliver Taylor,Doctor,X,111 001,X,111 010,X,110 100,001 001,011 010,110 010,X,111 100,010 010,011 001,010 010
Olivia Wright,Admin,110 010,X,X,111 100,001 001,X,101 001,111 010,X,110 100,110 100,011 001,101 100,X
Henry Perez,Admin,001 001,100 100,110 100,111 100,010 010,111 001,X,011 010,110 100,X,110 010,010 010,110 010,X
William Hill,Nurse,011 001,101 001,111 100,110 100,111 010,111 100,111 010,111 010,111 001,X,X,111 010,X,X
Harper Walker,Nurse,111 001,X,110 100,110 100,100 100,010 010,101 100,111 010,X,X,X,010 010,X,011 010
Susan Perez,Doctor,110 010,110 100,111 001,011 001,101 001,111 001,110 100,111 010,X,111 100,100 100,111 100,110 100,111 001
Alexander Thompson,Doctor,001 001,111 001,100 100,X,X,010 010,101 001,X,111 100,011 001,101 100,111 100,111 001,001 001
Mia Young,Doctor,010 010,010 010,010 010,X,011 010,X,001 001,111 010,101 100,100 100,111 010,010 010,X,X
John Lopez,Admin,010 010,X,111 010,001 001,110 100,110 100,011 001,111 100,111 010,010 010,010 010,111 010,X,001 001
Michael Flores,Admin,111 100,001 001,111 010,001 001,011 010,X,111 001,011 010,100 100,101 100,010 010,111 100,111 100,X
Patricia Allen,Doctor,011 001,X,X,X,111 010,111 010,001 001,111 100,X,010 010,101 100,101 100,X,101 100
Jennifer Martin,Doctor,111 010,X,010 010,111 100,X,111 100,101 100,110 100,111 010,011 010,X,011 001,X,001 001
Jennifer Anderson,Admin,100 100,100 100,111 010,111 100,011 001,X,X,X,001 001,100 100,X,100 100,X,111 100
Isabella Thomas,Nurse,101 001,111 010,X,X,111 001,111 001,110 010,100 100,110 100,110 100,111 100,111 010,X,X
William Allen,Doctor,011 001,111 010,111 001,010 010,X,101 100,110 100,011 001,X,011 010,111 001,111 100,X,110 010
Jennifer Ramirez,Nurse,110 010,X,111 010,111 001,111 001,111 100,110 010,100 100,101 100,100 100,100 100,X,111 100,111 001
Henry Harris,Doctor,111 100,011 001,111 010,011 010,011 010,111 100,001 001,110 010,101 001,X,111 100,111 100,X,X
Alexander Davis,Doctor,111 001,111 010,X,111 001,011 010,101 001,X,X,101 001,111 100,001 001,111 100,100 100,X
Elijah Lopez,Doctor,X,X,100 100,111 100,111 010,001 001,011 010,111 010,111 010,111 100,X,111 100,011 001,111 100
Amelia Hill,Doctor,X,111 001,X,X,X,101 001,110 100,111 001,101 100,110 010,X,010 010,100 100,111 001
Robert Anderson,Nurse,101 100,101 001,111 001,100 100,101 001,101 001,111 001,111 010,111 001,101 001,110 100,111 010,X,111 010
Charles Scott,Doctor,011 010,X,100 100,111 010,111 010,001 001,X,101 100,101 100,100 100,101 001,111 001,001 001,111 010
Harper Lewis,Doctor,010 010,111 001,011 010,101 100,011 010,101 001,111 001,111 100,111 001,100 100,X,101 001,010 010,110 100
Richard Harris,Doctor,100 100,101 100,011 010,111 100,101 100,010 010,X,111 100,111 100,001 001,001 001,111 001,101 001,X
Richard Anderson,Doctor,X,011 001,X,110 010,110 010,X,111 010,X,010 010,010 010,111 100,100 100,111 001,010 010
Mia White,Nurse,011 001,100 100,100 100,100 100,101 001,001 001,100 100,111 001,X,011 001,X,111 010,X,001 001
Liam Davis,Doctor,101 100,111 001,110 010,010 010,010 010,X,111 100,101 001,011 001,X,010 010,010 010,101 001,011 010
Charles Perez,Doctor,001 001,111 010,100 100,010 010,110 100,111 001,011 010,111 010,111 100,011 010,111 001,100 100,001 001,111 010
Richard Rodriguez,Nurse,111 100,111 100,111 010,X,011 001,100 100,101 100,011 010,X,101 001,100 100,X,X,001 001
Lisa Thomas,Doctor,011 001,111 001,100 100,101 100,011 001,011 001,001 001,100 100,001 001,011 001,111 010,X,011 001,X
James Anderson,Nurse,X,110 100,110 010,111 001,111 100,100 100,101 100,101 100,111 010,110 100,011 001,110 100,001 001,111 010
Margaret Martinez,Doctor,001 001,101 001,X,111 100,111 001,110 100,X,X,111 001,X,011 010,110 100,101 100,X
Patricia White,Doctor,X,101 100,100 100,100 100,001 001,111 010,011 001,101 100,111 010,010 010,111 100,010 010,011 010,X
Sophia Rodriguez,Admin,101 001,111 001,010 010,111 010,X,010 010,111 100,X,111 100,X,X,100 100,001 001,111 010
Harper Moore,Doctor,111 001,110 010,101 001,X,011 010,110 100,010 010,110 010,111 010,001 001,110 010,111 100,100 100,001 001
Robert Sanchez,Nurse,X,111 001,111 001,010 010,111 001,X,111 010,100 100,011 010,111 001,100 100,100 100,111 100,X
Noah Martin,Doctor,011 001,111 010,001 001,X,X,111 001,111 001,010 010,111 010,X,111 001,001 001,001 001,011 001
Olivia Torres,Admin,001 001,001 001,001 001,111 010,111 100,010 010,001 001,010 010,011 001,100 100,110 010,011 001,111 010,100 100
David Perez,Doctor,110 010,111 100,010 010,011 001,X,X,111 001,010 010,X,010 010,001 001,101 001,100 100,X
Isabella Miller,Doctor,111 001,111 100,101 100,101 001,110 010,111 001,101 100,X,001 001,X,110 010,101 100,011 001,X
Dorothy Walker,Doctor,X,010 010,111 010,110 100,111 001,001 001,001 001,011 010,111 010,111 001,111 010,111 001,111 100,111 010
Emma Moore,Doctor,111 001,X,111 010,X,111 010,X,X,010 010,101 100,011 001,111 001,110 100,110 010,X
Linda Martin,Admin,X,110 100,111 001,111 010,111 010,011 001,X,X,111 001,011 001,110 010,111 001,X,X
Patricia Lopez,Doctor,001 001,110 010,111 001,111 010,101 100,110 010,111 100,100 100,011 001,011 001,010 010,X,110 010,010 010
Jennifer Scott,Doctor,100 100,011 001,X,111 001,001 001,110 100,X,X,111 001,010 010,111 001,111 001,010 010,X
Liam Walker,Admin,X,101 100,111 100,100 100,111 001,110 010,110 100,111 001,X,011 001,011 010,X,101 001,111 010
Henry Johnson,Nurse,101 100,X,010 010,110 100,100 100,101 100,111 010,100 100,110 010,X,X,111 001,101 100,101 001
Benjamin Williams,Nurse,111 100,111 001,110 100,X,110 100,001 001,100 100,111 010,011 001,X,010 010,111 100,X,111 010
John Hill,Admin,X,111 100,111 010,X,010 010,110 100,X,011 001,001 001,010 010,X,111 100,111 010,010 010
Jennifer Martinez,Doctor,111 010,001 001,100 100,011 010,011 001,100 100,111 001,X,X,X,101 001,001 001,110 010,010 010
Alexander Jones,Admin,100 100,111 100,X,101 001,011 010,111 010,111 100,010 010,111 010,111 100,101 001,001 001,111 100,111 100
Olivia Martinez,Admin,100 100,X,101 001,001 001,111 010,X,111 010,001 001,X,111 010,111 010,X,X,010 010
Thomas Lee,Admin,X,111 010,X,100 100,X,111 100,110 100,111 001,101 100,011 001,X,X,X,011 010
Alexander White,Nurse,111 100,X,X,101 100,100 100,111 010,X,111 010,010 010,X,110 010,100 100,011 010,X
Lucas Martin,Nurse,111 100,010 010,X,111 010,001 001,101 100,X,111 001,100 100,111 001,100 100,100 100,111 100,100 100
Linda Smith,Doctor,111 001,010 010,011 010,110 010,001 001,011 010,111 010,111 001,100 100,100 100,110 010,101 100,111 100,001 001
Patricia Rodriguez,Admin,X,111 001,100 100,X,001 001,110 010,X,011 010,010 010,X,X,001 001,111 010,100 100
Oliver Lopez,Nurse,010 010,X,100 100,100 100,100 100,101 001,X,X,111 001,111 010,111 010,X,111 001,010 010
Mary King,Doctor,111 010,011 010,011 010,110 010,001 001,111 010,001 001,111 100,011 001,111 100,111 001,X,110 100,111 100
Lisa Martin,Doctor,001 001,101 100,111 100,X,001 001,100 100,100 100,X,111 010,001 001,X,111 100,100 100,101 100
Barbara Garcia,Admin,X,001 001,X,X,111 010,111 001,101 001,100 100,001 001,010 010,111 100,111 100,111 010,001 001
Barbara Scott,Nurse,001 001,001 001,001 001,100 100,111 100,X,111 001,111 001,011 001,001 001,111 001,X,X,111 001
Charlotte Jackson,Admin,101 001,001 001,X,X,001 001,111 001,111 010,011 001,111 010,X,100 100,111 100,100 100,X
Lucas Williams,Doctor,100 100,010 010,111 100,X,100 100,111 100,111 001,010 010,X,X,100 100,101 001,001 001,001 001
Elijah Clark,Admin,001 001,X,110 100,111 100,100 100,100 100,011 001,110 010,101 001,100 100,111 100,111 010,111 001,111 010
Ava Clark,Doctor,X,100 100,011 001,X,X,111 001,X,111 100,100 100,010 010,X,X,101 100,X
Lisa Lopez,Doctor,001 001,110 100,X,110 100,111 001,001 001,100 100,110 100,110 100,111 010,100 100,010 010,101 001,X
Elijah Moore,Nurse,111 001,111 100,111 010,X,011 010,111 001,001 001,110 010,111 010,101 100,101 001,111 010,001 001,101 100
William Young,Nurse,010 010,100 100,X,111 001,X,010 010,010 010,X,111 100,111 010,111 001,X,111 100,111 100
Susan Martin,Admin,101 100,X,011 001,100 100,X,X,X,101 001,101 100,X,100 100,111 010,111 001,X
Patricia Robinson,Admin,X,111 100,111 001,010 010,X,111 010,101 001,011 001,101 100,011 010,111 001,111 010,010 010,X
Mia Garcia,Doctor,010 010,X,X,110 100,110 010,010 010,111 100,001 001,111 010,X,101 001,010 010,001 001,X
Liam Scott,Nurse,111 001,100 100,111 010,110 100,X,111 010,010 010,110 010,111 100,111 100,100 100,X,111 010,111 001
Richard Jackson,Nurse,110 010,010 010,X,111 100,010 010,011 001,111 010,010 010,111 100,010 010,010 010,011 001,111 010,110 100
Dorothy Torres,Doctor,X,001 001,011 010,011 001,101 001,X,100 100,001 001,X,111 100,100 100,X,111 100,X
Oliver King,Doctor,001 001,X,X,100 100,X,X,111 100,111 100,011 010,011 010,101 100,111 010,111 010,010 010
Barbara Williams,Admin,001 001,X,010 010,011 010,X,111 010,011 010,011 010,111 010,001 001,111 010,X,X,111 100
Alexander Johnson,Nurse,111 010,111 001,111 001,111 001,X,011 010,100 100,X,011 001,011 001,100 100,111 100,110 010,010 010
Mary Thompson,Admin,X,100 100,X,111 001,111 001,111 001,X,100 100,101 001,111 010,110 010,001 001,X,111 001
Benjamin Flores,Doctor,111 001,010 010,X,001 001,110 010,111 100,110 010,010 010,X,101 001,011 001,010 010,111 001,010 010
Liam White,Nurse,111 001,001 001,100 100,010 010,X,111 100,111 001,X,X,110 010,X,X,X,110 100
Emma Flores,Nurse,010 010,110 100,X,110 100,001 001,X,111 001,011 010,101 001,011 010,111 010,X,101 100,X
Sophia Lee,Nurse,111 100,011 001,X,X,111 010,X,011 010,111 100,011 010,001 001,101 100,011 001,111 010,110 010
Harper Lopez,Doctor,X,X,111 001,100 100,X,X,110 100,X,X,011 001,111 001,010 010,011 001,111 001
Isabella Jones,Doctor,X,010 010,X,100 100,111 010,010 010,100 100,100 100,111 001,010 010,111 100,X,101 001,111 010
Jennifer King,Doctor,111 100,111 001,010 010,X,001 001,110 100,011 001,110 100,111 001,010 010,111 100,010 010,111 100,010 010
Elizabeth Taylor,Nurse,111 010,X,110 010,X,X,X,111 001,111 100,011 010,001 001,101 100,111 010,011 001,010 010
Isabella Thompson,Doctor,011 001,X,111 100,010 010,100 100,111 010,111 100,111 001,111 100,X,X,X,100 100,X
Robert Allen,Admin,X,010 010,X,011 001,010 010,X,011 010,111 100,X,111 001,111 010,010 010,X,011 001
Emma Martin,Admin,X,101 001,010 010,011 001,X,101 100,X,010 010,X,001 001,X,100 100,X,111 001
Elijah Miller,Nurse,110 010,X,101 100,110 010,X,100 100,111 010,010 010,010 010,101 001,010 010,111 001,X,101 100
Barbara Moore,Doctor,001 001,X,111 001,010 010,111 001,100 100,X,001 001,111 100,X,X,010 010,111 001,111 001
Charlotte Martin,Doctor,111 001,010 010,011 010,X,X,111 010,111 010,011 010,111 010,010 010,X,111 100,111 100,010 010
Oliver Miller,Nurse,001 001,110 010,X,101 100,101 001,111 010,X,111 100,X,111 100,X,011 001,111 001,X
Oliver Scott,Nurse,101 100,X,X,001 001,111 100,011 001,111 001,111 001,010 010,111 100,X,111 001,011 001,100 100
Evelyn Miller,Doctor,001 001,111 001,111 100,011 001,111 010,101 100,111 100,111 001,011 010,001 001,111 010,X,010 010,111 010
William Miller,Doctor,001 001,X,110 100,X,001 001,010 010,X,100 100,X,101 001,011 010,011 001,X,110 010
Harper Torres,Admin,100 100,111 010,111 100,110 100,111 010,010 010,X,111 100,100 100,111 001,111 010,X,X,111 100
John Moore,Admin,X,X,111 001,111 001,100 100,X,011 010,101 100,001 001,X,110 100,100 100,010 010,X
Elijah Jackson,Nurse,111 001,100 100,111 100,X,X,111 100,111 001,X,100 100,111 001,011 010,111 001,100 100,001 001
Emma Miller,Admin,101 001,011 010,010 010,X,X,010 010,011 010,110 100,001 001,111 100,101 001,100 100,001 001,X
Isabella Clark,Doctor,001 001,011 010,101 100,100 100,X,011 010,X,100 100,101 001,011 010,100 100,111 001,X,010 010
Lisa Anderson,Admin,111 001,110 100,X,011 001,X,001 001,101 100,001 001,X,111 100,111 010,100 100,110 100,X
Thomas Sanchez,Admin,111 100,101 100,111 100,111 001,111 100,111 100,001 001,100 100,010 010,001 001,110 010,111 001,101 100,111 100
Elijah Taylor,Nurse,101 001,100 100,001 001,111 100,011 010,X,X,X,111 010,X,X,X,111 001,111 001
Susan Robinson,Doctor,111 010,101 100,100 100,X,X,X,010 010,001 001,101 001,001 001,101 100,111 100,X,110 100
Michael King,Admin,101 100,100 100,X,X,X,010 010,110 010,X,111 100,111 010,011 001,111 010,101 100,X
Jennifer Lewis,Doctor,001 001,110 010,011 010,111 001,X,010 010,110 010,101 001,111 100,100 100,001 001,111 001,X,X
Charles Allen,Admin,100 100,011 010,001 001,X,111 010,X,111 001,101 001,011 001,010 010,111 100,111 100,110 100,X
Patricia Williams,Nurse,111 010,101 001,100 100,111 100,101 100,001 001,111 010,X,X,110 010,011 010,111 001,110 100,111 010
Dorothy Johnson,Nurse,X,110 100,X,100 100,110 010,010 010,101 001,110 010,X,X,100 100,111 001,X,101 100
Mia Wright,Admin,100 100,111 001,111 010,110 100,001 001,010 010,010 010,001 001,111 100,100 100,111 100,011 010,111 100,011 001
William Williams,Admin,X,111 001,010 010,101 001,111 001,101 001,011 010,111 010,011 010,111 100,111 001,010 010,001 001,111 010
John Smith,Doctor,X,X,001 001,111 001,001 001,X,110 100,110 010,100 100,101 001,111 001,110 010,101 001,001 001
Thomas Harris,Nurse,101 001,111 100,011 010,111 001,X,011 001,111 010,110 010,010 010,X,X,001 001,100 100,110 100
Elizabeth Jackson,Admin,111 100,101 100,X,111 100,111 010,011 010,X,X,111 100,100 100,001 001,111 100,X,001 001
