Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Isabella Thompson,Nurse,101 100,111 100,111 100,X,101 100,X,111 100,001 001,X,101 100,111 001,110 010,X,111 001
Margaret Torres,Admin,001 001,001 001,111 001,X,100 100,100 100,001 001,X,111 010,101 001,X,011 010,001 001,X
John Torres,Doctor,X,001 001,111 001,110 100,100 100,111 100,X,X,X,010 010,011 001,001 001,011 001,111 001
Charlotte Rodriguez,Doctor,110 100,101 001,001 001,111 100,100 100,X,X,110 010,101 001,111 001,011 001,X,X,X
Isabella Garcia,Doctor,X,111 001,X,010 010,110 010,001 001,X,011 001,100 100,001 001,011 010,010 010,X,100 100
Emma Scott,Doctor,011 001,X,X,111 001,001 001,010 010,100 100,010 010,010 010,X,X,X,111 100,100 100
Olivia Brown,Doctor,110 010,X,X,010 010,110 010,111 001,111 010,001 001,111 100,010 010,111 100,X,110 010,X
Lucas Brown,Nurse,X,111 010,110 100,011 010,110 010,X,001 001,X,X,110 100,101 100,110 010,101 100,010 010
Joseph Hernandez,Doctor,001 001,111 001,011 001,X,011 001,X,111 100,X,110 010,111 010,111 100,010 010,010 010,011 001
Robert Wilson,Doctor,111 001,110 010,111 010,111 100,111 100,111 010,101 100,010 010,X,100 100,101 001,110 010,111 010,X
Richard Torres,Doctor,011 001,111 001,010 010,111 001,101 001,111 001,100 100,010 010,011 010,111 001,X,110 100,111 100,X
Harper Martin,Admin,111 010,011 001,101 001,111 010,010 010,X,011 010,X,101 001,010 010,X,011 010,100 100,111 100
Henry Hernandez,Admin,110 010,001 001,110 010,111 100,010 010,010 010,110 010,X,010 010,101 100,111 010,101 001,011 010,110 010
Dorothy Jackson,Doctor,111 010,111 100,101 100,101 100,X,X,111 010,111 010,011 001,X,111 010,010 010,111 010,X
Evelyn Lewis,Admin,X,100 100,111 001,111 100,010 010,111 001,101 100,001 001,X,111 100,100 100,X,010 010,X
Joseph Walker,Nurse,X,X,111 100,X,111 001,111 010,100 100,X,010 010,111 100,010 010,011 001,100 100,100 100
Noah Rodriguez,Doctor,011 001,X,100 100,101 100,100 100,111 001,100 100,X,101 001,111 010,X,X,001 001,X
Olivia Rodriguez,Nurse,X,111 001,110 010,010 010,111 010,001 001,001 001,011 010,111 100,X,101 100,110 010,011 010,100 100
William Smith,Admin,010 010,111 010,111 010,111 100,001 001,100 100,101 100,010 010,101 001,111 010,010 010,110 010,110 100,010 010
David Anderson,Nurse,111 100,X,X,111 001,111 010,X,101 100,X,X,010 010,X,110 100,101 001,X
Amelia Perez,Doctor,111 001,X,110 100,111 010,X,111 010,100 100,011 010,X,111 010,X,X,010 010,X
Margaret White,Admin,X,001 001,111 010,X,010 010,011 010,X,X,111 001,X,110 100,111 100,011 001,X
Liam Wilson,Nurse,X,111 100,X,010 010,011 001,X,X,001 001,101 001,001 001,X,001 001,100 100,111 010
Barbara Torres,Doctor,X,011 001,111 001,111 100,010 010,X,111 010,010 010,001 001,X,011 001,100 100,110 100,010 010
Mary Rodriguez,Nurse,011 010,110 100,001 001,X,111 100,011 010,100 100,100 100,111 001,111 010,001 001,101 100,101 001,X
Richard Garcia,Admin,X,010 010,X,X,111 001,111 100,001 001,111 010,100 100,001 001,100 100,100 100,X,X
William Martinez,Admin,001 001,111 010,X,X,100 100,011 010,011 001,011 001,100 100,011 010,X,X,010 010,X
Jennifer King,Nurse,011 001,101 001,010 010,001 001,111 100,X,110 010,010 010,X,100 100,100 100,001 001,001 001,X
Henry Martin,Nurse,X,X,X,111 100,010 010,111 001,011 010,X,100 100,101 100,101 001,X,011 001,X
Linda Wilson,Nurse,101 001,010 010,001 001,111 100,111 010,111 010,010 010,X,111 001,111 100,111 010,X,011 010,001 001
Thomas Taylor,Admin,011 010,X,111 100,010 010,X,111 001,101 001,111 100,100 100,111 100,001 001,X,101 001,110 010
Mia Jackson,Nurse,111 001,X,111 010,111 100,101 001,X,111 010,100 100,011 010,111 010,X,101 100,X,110 100
Harper Garcia,Doctor,100 100,100 100,111 001,010 010,111 100,010 010,111 001,111 001,111 100,101 100,001 001,111 001,X,X
Margaret Wilson,Doctor,111 100,010 010,111 010,111 100,X,001 001,X,111 100,X,001 001,X,111 100,111 001,111 100
Jennifer Smith,Admin,111 001,110 100,010 010,X,010 010,101 100,010 010,101 001,100 100,011 010,111 100,011 001,111 001,110 100
Mia King,Admin,101 001,X,010 010,X,X,100 100,011 001,111 010,110 010,010 010,X,X,110 100,111 010
Dorothy Davis,Doctor,X,111 100,X,X,110 010,101 100,101 001,111 010,010 010,001 001,100 100,010 010,111 001,111 100
Patricia Lee,Doctor,X,X,100 100,111 001,111 010,X,110 010,100 100,011 010,010 010,X,001 001,X,101 001
Lucas Jackson,Nurse,010 010,010 010,111 001,111 100,X,X,100 100,111 010,101 001,100 100,010 010,101 001,111 010,100 100
David Taylor,Nurse,X,111 100,X,001 001,100 100,X,010 010,111 010,111 100,100 100,110 100,100 100,X,111 001
Patricia Scott,Doctor,001 001,111 010,101 001,001 001,X,X,010 010,110 010,100 100,X,111 010,110 100,111 001,010 010
Richard Lewis,Doctor,X,X,X,X,010 010,011 001,X,010 010,100 100,111 100,011 010,100 100,001 001,100 100
Benjamin Smith,Admin,X,010 010,010 010,110 100,101 001,001 001,111 100,X,110 010,X,100 100,010 010,111 100,010 010
Susan Wright,Nurse,111 100,001 001,X,111 001,001 001,100 100,111 100,X,101 001,X,X,001 001,111 001,X
Henry Sanchez,Nurse,X,111 010,010 010,X,X,101 001,001 001,111 100,101 100,111 010,111 010,101 001,111 001,X
Isabella Gonzalez,Nurse,111 010,111 001,X,111 001,110 100,010 010,111 001,101 100,101 001,X,111 100,X,111 010,111 100
Ava Brown,Doctor,010 010,001 001,100 100,010 010,110 010,111 100,X,X,X,111 100,111 010,001 001,X,X
Sophia Johnson,Doctor,110 010,001 001,011 010,X,111 100,X,110 100,X,001 001,110 010,111 010,X,100 100,111 010
John Jones,Doctor,110 010,001 001,X,X,111 010,X,X,100 100,X,X,100 100,111 100,100 100,X
Barbara King,Admin,111 010,010 010,110 100,X,011 001,111 100,111 001,001 001,X,010 010,111 100,X,X,X
William Clark,Doctor,001 001,101 100,101 100,110 010,111 010,010 010,011 010,001 001,111 010,101 100,100 100,X,011 001,100 100
Patricia Brown,Doctor,X,X,001 001,X,X,111 100,001 001,X,111 010,010 010,X,111 010,111 100,110 010
Benjamin Hernandez,Admin,001 001,011 001,111 100,001 001,001 001,X,110 100,010 010,101 100,110 100,111 100,111 001,001 001,111 010
Oliver Johnson,Admin,X,111 010,X,011 001,100 100,001 001,111 100,X,011 001,X,X,X,X,111 100
Susan Young,Doctor,111 100,X,X,X,X,100 100,100 100,010 010,X,111 010,110 100,X,001 001,011 001
Noah Lopez,Nurse,111 100,X,101 001,110 100,111 001,X,X,010 010,X,010 010,011 010,111 010,X,010 010
Jennifer Robinson,Doctor,101 100,111 010,X,X,X,011 010,X,X,X,111 100,111 100,011 001,011 001,X
Barbara Martin,Nurse,111 010,111 010,111 100,010 010,X,101 001,X,X,X,011 010,101 100,X,101 001,X
Charles Hernandez,Admin,111 001,X,110 100,001 001,100 100,001 001,X,110 010,010 010,X,X,X,010 010,111 010
Margaret Scott,Nurse,010 010,X,111 100,111 100,011 001,X,111 001,001 001,101 100,101 100,110 100,011 001,X,111 001
Richard Miller,Doctor,X,100 100,X,X,111 001,X,100 100,X,100 100,001 001,X,X,100 100,111 010
Patricia Thomas,Nurse,111 100,111 001,001 001,X,X,111 010,101 001,011 010,011 001,110 100,111 001,111 100,010 010,001 001
Charles Anderson,Nurse,X,100 100,100 100,011 010,101 001,111 010,101 001,110 100,110 100,100 100,101 001,111 001,100 100,101 100
Olivia Hernandez,Admin,111 010,111 100,111 010,X,X,X,111 001,111 001,X,100 100,001 001,111 010,X,100 100
Oliver Lewis,Admin,100 100,010 010,111 001,111 100,101 001,101 001,100 100,101 100,010 010,100 100,001 001,010 010,X,X
Charles Lee,Admin,001 001,111 010,010 010,X,111 001,111 100,X,101 001,110 010,110 010,X,010 010,X,101 100
Mary Flores,Doctor,X,111 010,X,X,010 010,100 100,011 001,100 100,100 100,111 001,001 001,111 100,100 100,100 100
Benjamin Thomas,Doctor,111 001,111 001,111 001,111 100,111 001,011 001,X,111 010,110 010,111 100,111 001,X,011 010,X
Charlotte Hill,Admin,X,001 001,X,010 010,101 001,110 100,X,X,111 001,111 010,101 100,X,011 010,010 010
Robert Walker,Admin,X,001 001,X,X,111 001,X,010 010,111 001,111 001,111 001,101 100,001 001,111 100,011 010
Charles Brown,Nurse,X,111 010,011 010,010 010,010 010,011 001,X,110 100,010 010,X,X,111 100,111 001,110 010
Barbara Hill,Admin,110 010,010 010,111 100,X,X,X,111 001,010 010,X,111 100,111 010,X,111 100,111 001
James Jackson,Admin,001 001,X,110 100,010 010,001 001,111 100,011 001,011 010,001 001,111 010,X,X,X,100 100
Evelyn Gonzalez,Admin,100 100,111 100,111 010,X,110 100,X,111 001,011 010,X,110 100,111 010,X,110 010,101 001
Barbara Ramirez,Admin,111 010,011 010,X,101 001,110 010,001 001,X,011 001,110 010,X,101 001,101 100,X,101 100
Charlotte Garcia,Nurse,101 001,X,111 010,X,111 100,100 100,X,X,111 100,X,010 010,100 100,101 100,X
Amelia Jones,Doctor,101 001,111 001,X,001 001,011 010,101 001,010 010,001 001,X,X,111 100,101 100,X,101 001
David Robinson,Admin,101 001,100 100,111 001,100 100,X,111 100,101 100,111 010,111 010,110 100,100 100,X,101 001,001 001
Linda Smith,Admin,001 001,100 100,101 001,111 001,011 010,111 001,X,X,X,X,110 100,X,X,101 001
Mary Ramirez,Admin,110 010,111 010,101 100,110 100,111 001,101 001,001 001,X,100 100,001 001,001 001,111 001,001 001,011 010
Alexander Lewis,Doctor,100 100,111 100,111 100,010 010,100 100,010 010,111 010,X,111 001,011 001,011 010,010 010,X,111 001
James Martin,Doctor,111 001,010 010,101 100,111 010,111 001,110 100,111 001,010 010,010 010,010 010,010 010,X,X,100 100
Olivia Gonzalez,Admin,X,111 100,110 010,110 100,100 100,X,111 010,111 100,001 001,011 010,X,110 010,101 100,101 100
Margaret Anderson,Doctor,010 010,001 001,100 100,110 010,011 001,111 100,X,100 100,010 010,111 001,100 100,010 010,X,111 010
Alexander Harris,Doctor,110 100,100 100,111 010,011 010,111 100,X,010 010,001 001,111 010,111 010,X,100 100,X,001 001
Thomas Perez,Nurse,111 001,001 001,010 010,011 010,111 001,X,101 100,100 100,010 010,101 001,001 001,100 100,111 100,010 010
Emma Wright,Admin,010 010,111 001,001 001,011 010,X,011 010,X,011 001,100 100,X,111 100,010 010,X,X
Isabella Lee,Doctor,X,111 100,111 010,X,100 100,001 001,111 001,011 001,011 010,110 100,001 001,111 100,010 010,X
Amelia King,Nurse,X,111 001,X,010 010,110 100,X,X,X,001 001,X,X,101 100,101 001,X
John Martinez,Doctor,001 001,010 010,111 010,111 100,101 001,111 010,X,111 010,010 010,011 001,001 001,101 100,111 100,100 100
Linda Allen,Doctor,111 001,X,111 010,011 001,X,111 100,X,111 100,011 001,101 001,010 010,111 001,111 001,X
Ava Robinson,Doctor,X,111 010,001 001,111 010,110 010,011 010,X,011 010,101 001,X,X,111 100,010 010,011 001
Elizabeth Wright,Doctor,X,111 100,010 010,X,X,011 001,101 100,011 010,111 001,101 001,100 100,001 001,X,111 100
Richard Ramirez,Nurse,111 010,X,111 010,X,101 100,X,X,X,110 010,X,010 010,111 010,110 100,011 010
Barbara Allen,Nurse,X,100 100,X,X,011 001,X,X,111 100,011 001,111 010,001 001,111 010,X,100 100
Lisa Allen,Doctor,001 001,010 010,111 001,111 010,110 010,111 010,100 100,X,X,111 001,100 100,111 001,X,011 001
Sophia Robinson,Doctor,111 010,111 100,100 100,111 001,011 010,X,111 100,111 010,X,111 100,110 100,001 001,X,111 010
Dorothy Robinson,Doctor,X,101 001,X,X,100 100,010 010,X,101 001,110 100,111 100,110 100,110 100,101 001,X
Olivia Robinson,Nurse,100 100,X,110 010,011 010,011 001,111 100,111 010,110 100,X,111 010,X,011 001,101 001,111 001
Isabella Thomas,Admin,111 100,101 100,111 001,X,011 010,011 001,X,111 010,111 001,111 010,X,111 010,101 001,110 100
Sophia Wilson,Nurse,111 100,X,101 100,X,111 001,X,101 001,X,X,110 010,111 100,100 100,X,010 010
David Perez,Doctor,111 100,111 100,X,111 001,X,X,111 100,X,X,001 001,010 010,X,111 100,X
James Anderson,Admin,111 100,101 001,111 100,111 001,110 010,101 001,111 001,X,X,010 010,100 100,001 001,111 100,100 100
Noah White,Admin,010 010,100 100,X,101 001,001 001,110 100,001 001,100 100,110 010,X,010 010,X,101 001,101 100
Susan Thomas,Doctor,110 010,111 100,110 010,111 010,101 001,X,X,110 100,101 001,X,011 001,001 001,010 010,110 010
David Lopez,Admin,111 001,001 001,111 010,100 100,010 010,111 100,010 010,X,101 001,010 010,001 001,010 010,110 010,101 100
Robert Harris,Admin,X,001 001,010 010,101 001,111 100,100 100,010 010,111 010,X,X,X,100 100,001 001,001 001
Sophia Thomas,Nurse,111 001,011 001,001 001,111 100,111 100,110 100,111 001,110 100,100 100,001 001,001 001,010 010,010 010,X
Margaret Thompson,Doctor,111 010,011 001,111 001,001 001,X,111 100,X,101 001,010 010,100 100,100 100,X,111 100,110 010
Alexander Jones,Doctor,111 001,001 001,X,111 100,X,X,001 001,111 100,111 100,110 010,011 001,010 010,001 001,111 010
Robert Robinson,Nurse,X,010 010,110 100,111 010,X,010 010,111 100,111 010,110 010,111 010,X,010 010,111 100,X
Ava Gonzalez,Admin,010 010,100 100,101 100,001 001,101 001,111 010,X,111 001,100 100,100 100,111 001,011 010,101 001,100 100
Thomas Anderson,Nurse,111 001,111 010,X,001 001,111 100,100 100,111 010,110 010,111 001,110 100,010 010,X,X,100 100
William Sanchez,Doctor,011 010,111 001,011 001,111 010,010 010,X,101 100,100 100,111 100,010 010,101 001,010 010,X,101 100
Harper Hill,Nurse,100 100,010 010,010 010,X,100 100,100 100,010 010,X,001 001,111 100,001 001,111 010,110 010,111 010
Sophia Sanchez,Doctor,011 010,110 100,101 001,110 100,X,X,001 001,011 010,110 010,111 100,111 001,111 001,111 010,X
Amelia Brown,Nurse,111 100,X,X,111 001,110 100,010 010,100 100,001 001,111 010,111 100,111 010,X,101 100,011 010
Barbara Lee,Doctor,110 100,011 001,100 100,111 100,X,111 010,X,X,X,010 010,010 010,X,110 100,111 010
Elizabeth Lee,Doctor,110 100,110 010,010 010,010 010,X,111 010,101 001,110 010,001 001,100 100,X,101 001,X,010 010
Noah King,Doctor,101 001,X,X,100 100,100 100,001 001,001 001,111 001,X,001 001,101 100,101 100,010 010,101 001
Mia Martin,Admin,111 100,X,111 001,111 100,X,001 001,111 010,100 100,111 100,X,001 001,010 010,101 001,111 010
Henry Nguyen,Admin,010 010,100 100,001 001,110 010,010 010,101 100,100 100,X,010 010,011 001,100 100,111 001,101 001,011 001
Mary Lee,Doctor,111 100,011 010,111 100,100 100,X,111 100,100 100,010 010,110 010,010 010,001 001,X,011 001,X
Charlotte Perez,Doctor,111 010,110 010,101 100,001 001,X,111 100,111 010,010 010,100 100,111 001,X,110 010,001 001,111 010
Amelia Davis,Doctor,111 010,X,110 010,101 001,011 001,111 010,100 100,001 001,010 010,101 001,111 100,101 001,011 001,011 010
Emma Rodriguez,Doctor,101 001,011 010,011 001,110 010,X,111 100,010 010,011 010,110 010,011 010,111 100,111 100,001 001,X
Joseph Garcia,Nurse,010 010,111 010,101 100,111 001,011 010,100 100,X,010 010,010 010,X,111 010,X,111 100,X
Alexander Jackson,Doctor,110 100,011 010,100 100,101 001,101 001,X,010 010,111 001,101 001,100 100,011 010,010 010,111 100,X
Evelyn Flores,Doctor,X,001 001,001 001,X,101 100,100 100,111 001,110 010,X,111 001,110 100,111 100,X,X
Benjamin Anderson,Nurse,011 010,X,010 010,110 010,X,X,X,X,X,111 001,100 100,111 010,001 001,110 100
Richard Thomas,Admin,101 001,111 001,100 100,101 001,100 100,011 001,011 001,X,111 010,011 010,101 100,111 010,X,111 001
Dorothy Hernandez,Nurse,011 010,X,111 001,001 001,111 010,X,111 010,111 001,X,011 001,111 100,111 010,111 001,110 010
Michael Smith,Admin,010 010,001 001,110 100,X,X,110 010,110 010,111 010,110 100,X,X,100 100,001 001,111 100
Linda Williams,Admin,X,010 010,X,111 100,X,100 100,110 010,110 100,X,X,110 100,100 100,X,X
Barbara Perez,Nurse,100 100,011 010,011 001,110 010,001 001,001 001,X,010 010,111 010,101 100,011 010,111 010,110 100,X
Amelia Nguyen,Nurse,110 010,110 100,X,010 010,X,010 010,111 010,101 001,110 100,X,011 001,X,111 100,100 100
Linda Perez,Admin,X,011 010,011 001,111 100,001 001,X,X,111 100,111 001,111 001,111 100,101 100,111 001,111 100
William Gonzalez,Doctor,X,X,111 100,X,111 100,111 001,X,110 010,001 001,011 010,011 001,111 100,111 100,X
Liam Gonzalez,Doctor,X,010 010,001 001,110 100,101 001,101 001,101 001,111 100,X,X,001 001,111 100,111 100,110 100
Dorothy Scott,Admin,X,111 001,110 100,001 001,011 010,110 010,010 010,X,X,011 001,111 010,X,X,101 100
Robert Thomas,Doctor,010 010,111 010,010 010,111 001,111 001,101 100,110 100,110 010,111 100,X,X,110 100,110 100,100 100
James Robinson,Doctor,X,100 100,100 100,X,X,001 001,010 010,X,111 010,X,111 001,X,101 100,010 010
Emma Taylor,Admin,X,111 010,010 010,X,111 010,111 100,101 001,111 001,X,100 100,001 001,101 001,111 001,X
Harper Young,Admin,X,010 010,101 001,110 100,111 010,101 001,101 100,010 010,101 001,100 100,X,011 010,001 001,001 001
Sophia Hill,Doctor,100 100,X,111 010,111 010,X,011 001,111 010,110 010,111 010,001 001,X,010 010,010 010,100 100
Barbara Smith,Nurse,X,X,001 001,X,100 100,X,011 001,X,110 010,X,010 010,010 010,110 100,100 100
Elijah Nguyen,Doctor,X,101 001,111 001,100 100,X,001 001,111 100,111 001,X,111 100,111 001,X,100 100,X
Henry King,Doctor,111 100,100 100,010 010,011 010,X,111 001,001 001,X,X,011 010,X,111 010,X,111 010
Oliver Torres,Admin,X,111 001,111 010,010 010,110 100,101 100,111 001,111 010,111 001,110 010,X,X,111 010,100 100
Alexander Nguyen,Nurse,010 010,111 010,011 010,X,111 100,X,110 010,111 001,001 001,100 100,111 010,011 010,X,001 001
Michael Lopez,Admin,011 001,X,111 010,101 100,X,010 010,011 010,111 001,X,111 100,110 010,111 001,X,111 001
Lisa Gonzalez,Nurse,111 001,010 010,101 001,010 010,111 001,X,X,010 010,100 100,101 100,100 100,X,100 100,110 010
John Johnson,Admin,111 001,X,010 010,111 010,101 100,110 010,011 001,111 001,010 010,111 001,111 010,111 010,011 010,100 100
Ava Hernandez,Admin,011 001,100 100,010 010,110 010,X,X,011 010,X,101 001,101 100,111 010,011 010,001 001,010 010
John Thomas,Admin,X,110 010,010 010,111 100,111 001,X,110 010,X,110 100,111 100,X,X,X,X
Barbara Wilson,Nurse,111 001,001 001,111 010,110 010,101 100,001 001,110 010,001 001,X,X,110 010,100 100,X,001 001
Linda Taylor,Admin,010 010,010 010,111 010,011 010,X,X,111 010,111 100,111 100,001 001,101 001,101 100,110 010,X
Henry Johnson,Admin,X,001 001,101 100,001 001,001 001,X,X,111 100,110 010,011 001,111 100,110 010,X,111 001
Lisa Hernandez,Nurse,111 100,001 001,110 010,001 001,110 100,101 001,111 100,111 001,X,011 010,111 001,110 010,100 100,111 100
Margaret Young,Admin,100 100,010 010,X,X,X,X,010 010,X,X,101 001,100 100,X,X,100 100
Linda Thompson,Nurse,111 001,110 010,100 100,100 100,001 001,010 010,111 001,010 010,100 100,X,110 100,110 010,101 100,X
James Sanchez,Nurse,011 010,X,110 100,001 001,110 010,X,010 010,X,X,001 001,111 010,011 010,X,X
James Rodriguez,Admin,X,001 001,010 010,111 010,111 010,011 001,111 010,111 001,111 100,110 010,010 010,X,X,110 010
Joseph King,Nurse,X,010 010,100 100,X,011 010,X,110 100,X,011 001,X,X,101 001,001 001,X
Thomas Hill,Doctor,111 001,111 001,110 010,100 100,111 001,X,011 010,010 010,111 100,111 010,101 100,010 010,001 001,001 001
Dorothy Allen,Nurse,111 100,X,110 100,011 001,110 100,010 010,001 001,111 100,X,011 010,111 001,111 010,111 010,110 010
Benjamin Robinson,Nurse,001 001,X,100 100,110 100,111 001,111 100,100 100,X,110 100,110 100,X,X,111 001,100 100
Noah Williams,Admin,001 001,010 010,011 010,011 010,111 001,X,X,X,111 001,X,100 100,X,111 010,111 100
Charles Wright,Nurse,X,111 010,111 001,011 001,111 100,100 100,111 010,100 100,X,010 010,X,001 001,X,011 001
William Allen,Doctor,X,011 010,X,111 010,011 010,111 100,101 001,101 001,111 010,011 010,001 001,X,X,011 010
Elijah Flores,Nurse,111 010,111 010,101 001,X,111 001,110 100,X,111 001,010 010,X,100 100,111 001,111 010,100 100
Margaret Smith,Nurse,X,X,111 010,010 010,100 100,010 010,X,111 010,X,X,X,100 100,111 010,111 100
Evelyn King,Doctor,111 001,110 010,001 001,101 100,X,001 001,100 100,010 010,111 100,101 100,011 001,101 001,100 100,110 100
Margaret Thomas,Nurse,X,101 001,111 001,X,111 001,001 001,011 001,101 001,111 010,101 100,X,111 100,111 010,010 010
Ava Lewis,Doctor,X,X,111 001,100 100,111 001,101 100,010 010,111 001,001 001,111 001,110 010,100 100,101 100,100 100
Richard Flores,Nurse,111 001,X,010 010,111 010,111 001,100 100,X,010 010,110 100,111 100,111 100,111 010,X,111 100
Benjamin Martin,Admin,010 010,X,X,111 100,111 100,111 010,X,101 001,011 010,010 010,110 010,111 100,110 100,111 001
Benjamin King,Admin,X,X,101 001,111 001,X,011 010,X,110 100,010 010,111 100,X,X,X,X
Mia Smith,Doctor,111 100,101 001,011 001,111 010,110 100,X,011 001,X,010 010,X,111 010,100 100,001 001,111 100
David Nguyen,Doctor,X,111 010,111 010,111 001,001 001,X,111 010,X,010 010,011 001,X,X,111 001,111 100
Dorothy Wilson,Nurse,010 010,X,111 010,010 010,010 010,001 001,X,100 100,100 100,010 010,111 100,111 010,111 100,111 010
David King,Doctor,111 001,101 001,111 100,110 100,011 001,111 001,001 001,X,X,111 010,001 001,010 010,010 010,111 001
David Ramirez,Admin,011 001,X,X,X,111 010,011 001,X,001 001,100 100,111 001,110 100,110 010,X,111 100
William Brown,Doctor,001 001,111 010,010 010,011 001,101 100,111 001,X,X,X,111 100,011 001,011 010,111 100,011 010
Emma Flores,Admin,111 010,X,110 100,X,111 001,001 001,001 001,X,001 001,111 100,011 001,011 010,111 001,X
Amelia Thompson,Admin,010 010,111 100,X,111 001,011 010,010 010,111 001,111 010,100 100,X,001 001,X,110 010,X
Benjamin Ramirez,Doctor,010 010,111 001,100 100,011 010,001 001,010 010,010 010,110 010,110 100,X,X,001 001,111 001,110 100
Charlotte Johnson,Nurse,001 001,001 001,X,110 100,X,010 010,101 001,110 010,X,111 010,001 001,111 010,101 100,111 001
Charlotte Miller,Nurse,X,111 001,X,100 100,110 100,011 001,X,111 010,111 010,010 010,111 001,X,111 010,111 010
John Walker,Admin,X,111 001,111 100,100 100,011 001,X,100 100,111 001,011 010,001 001,011 010,X,X,X
Jennifer Johnson,Nurse,111 001,010 010,X,110 010,111 100,111 010,X,001 001,001 001,111 100,111 010,111 010,111 001,101 100
Joseph Hill,Nurse,100 100,011 001,111 010,011 010,X,111 010,111 001,X,011 001,X,111 010,111 010,111 001,111 100
Charlotte Thompson,Admin,100 100,001 001,001 001,111 010,101 001,110 010,101 100,110 100,001 001,X,111 001,110 100,X,001 001
Mia Thompson,Doctor,X,010 010,111 010,X,X,X,100 100,111 010,100 100,111 010,101 100,111 100,X,111 010
Sophia Jones,Admin,101 001,111 001,X,001 001,X,001 001,010 010,011 010,101 001,101 001,111 010,001 001,X,X
James Miller,Doctor,X,110 010,X,010 010,X,111 010,111 010,100 100,101 100,011 001,111 001,X,111 100,X
Isabella Sanchez,Admin,101 100,X,X,111 100,111 100,010 010,111 001,110 010,X,010 010,001 001,X,X,X
Charlotte Hernandez,Doctor,X,X,111 010,100 100,X,111 001,011 010,111 100,101 100,111 100,001 001,X,111 100,110 100
Elijah Gonzalez,Nurse,111 100,111 010,X,X,010 010,111 100,X,111 010,001 001,111 010,X,X,X,011 001
Elizabeth Robinson,Admin,X,010 010,X,110 100,011 010,100 100,001 001,110 010,100 100,110 100,001 001,111 100,111 001,X
Michael Rodriguez,Doctor,101 001,111 100,010 010,X,010 010,X,101 001,011 010,111 001,X,011 010,111 001,X,111 100
Barbara Williams,Doctor,X,010 010,111 100,111 100,X,X,100 100,111 100,011 010,X,101 100,010 010,111 010,X
Mary White,Admin,111 100,111 001,X,100 100,X,111 010,X,111 001,010 010,111 001,101 001,X,110 100,X
Olivia Williams,Nurse,X,111 010,011 010,111 001,110 010,011 010,110 100,111 001,001 001,100 100,010 010,111 100,011 010,010 010
Joseph Brown,Doctor,111 010,011 001,111 010,X,X,011 010,111 010,100 100,111 010,010 010,110 010,100 100,X,X
Margaret Lee,Doctor,110 100,100 100,111 100,X,001 001,101 001,010 010,110 100,001 001,X,110 100,101 100,X,X
Isabella Perez,Admin,011 010,X,100 100,100 100,101 001,111 100,X,111 001,X,111 010,111 010,X,111 010,X
Mia Lewis,Doctor,100 100,X,011 010,110 100,X,X,001 001,110 100,111 001,111 001,010 010,X,011 001,010 010
Margaret Martinez,Doctor,100 100,001 001,010 010,101 001,X,110 010,111 001,001 001,111 001,101 001,010 010,X,010 010,100 100
Noah Ramirez,Doctor,001 001,011 010,110 100,011 001,X,111 100,001 001,111 010,110 010,101 001,X,101 100,111 010,111 001
Benjamin Flores,Doctor,X,111 001,100 100,110 010,001 001,110 010,010 010,100 100,111 001,111 010,010 010,X,X,011 001
Noah Perez,Doctor,010 010,011 001,111 100,X,110 100,111 010,111 100,001 001,111 100,001 001,111 001,111 001,101 001,X
Michael Davis,Doctor,100 100,001 001,X,110 010,X,110 010,010 010,110 010,X,100 100,011 010,101 100,111 100,010 010
Susan Anderson,Doctor,011 010,110 010,010 010,011 010,X,X,100 100,110 010,X,011 010,X,111 001,110 100,111 010
Harper Jones,Nurse,100 100,X,X,101 100,111 001,010 010,100 100,010 010,001 001,X,010 010,X,101 001,X
Harper Scott,Admin,X,111 100,100 100,110 100,X,X,111 100,110 010,010 010,010 010,111 010,011 010,111 001,011 010
Oliver King,Admin,101 001,111 010,X,101 100,111 100,011 010,100 100,111 001,001 001,100 100,X,111 100,X,100 100
David Martin,Doctor,001 001,001 001,X,010 010,X,100 100,100 100,X,001 001,011 001,011 010,100 100,X,001 001
Harper Martinez,Nurse,X,X,100 100,X,001 001,001 001,111 100,X,111 010,111 001,011 010,001 001,X,110 010
Harper Lewis,Nurse,101 100,X,X,100 100,X,011 010,100 100,111 010,111 001,010 010,111 010,100 100,X,100 100
John Harris,Nurse,110 100,111 010,X,X,010 010,X,010 010,X,111 001,X,111 010,100 100,111 100,X
Susan Miller,Doctor,111 100,X,101 100,100 100,111 001,100 100,100 100,010 010,111 001,111 010,111 010,010 010,X,010 010
Patricia Johnson,Nurse,001 001,001 001,X,011 001,101 100,101 001,111 010,X,X,X,111 010,111 100,010 010,100 100
Charlotte Martin,Admin,010 010,100 100,X,111 100,101 001,111 100,101 100,001 001,111 010,100 100,101 100,011 001,101 100,111 010
Elizabeth Hernandez,Doctor,101 100,111 100,111 001,010 010,X,010 010,100 100,X,011 001,001 001,001 001,101 100,111 100,111 010
Lucas Martinez,Admin,010 010,111 010,111 010,111 100,111 100,111 001,101 001,111 001,X,X,110 010,111 001,100 100,111 100
