Name,Type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Next Monday,Next Tuesday,Next Wednesday,Next Thursday,Next Friday,Next Saturday,Next Sunday
Robert Gonzalez,Admin,X,010 010,111 100,100 100,011 001,X,010 010,111 010,X,110 010,111 010,001 001,111 100,110 010
Ava Garcia,Doctor,X,X,111 010,111 001,110 010,X,100 100,111 100,X,100 100,X,011 010,111 100,001 001
Mary Jackson,Nurse,X,111 100,111 001,111 010,011 010,101 001,X,X,X,X,100 100,101 100,X,001 001
Mia Ramirez,Doctor,111 010,X,X,100 100,101 100,010 010,X,110 010,100 100,011 001,110 010,111 010,X,001 001
Linda Sanchez,Doctor,111 010,110 100,100 100,X,100 100,010 010,001 001,011 010,101 001,011 001,011 010,X,010 010,X
Joseph Gonzalez,Nurse,111 100,111 100,010 010,111 010,111 100,100 100,100 100,001 001,001 001,X,110 010,111 010,110 100,111 001
Benjamin Jackson,Nurse,001 001,101 100,111 010,100 100,011 010,111 100,011 001,111 001,X,001 001,101 100,010 010,111 010,110 100
Amelia Robinson,Admin,010 010,X,011 010,111 010,101 100,X,111 100,X,001 001,X,X,100 100,001 001,111 001
Emma Flores,Admin,X,010 010,110 010,010 010,X,010 010,101 100,X,110 100,111 010,001 001,010 010,111 100,010 010
David Robinson,Nurse,001 001,111 001,X,X,111 100,011 001,100 100,101 100,X,111 010,X,X,X,100 100
Oliver Lopez,Admin,100 100,X,110 100,010 010,111 001,X,011 001,001 001,010 010,X,110 100,X,X,110 100
Elizabeth Davis,Doctor,001 001,111 001,011 010,111 100,100 100,110 100,110 100,111 001,111 010,X,100 100,X,101 001,X
Alexander Torres,Nurse,111 100,110 010,111 001,111 100,111 100,100 100,X,101 001,110 100,X,001 001,111 001,X,010 010
Thomas Scott,Nurse,010 010,001 001,100 100,110 010,X,111 001,X,111 001,101 100,010 010,111 100,100 100,110 100,100 100
Thomas Garcia,Admin,101 001,111 001,101 100,111 100,010 010,101 001,X,X,010 010,111 100,111 001,111 010,101 100,111 001
Emma Walker,Nurse,111 100,010 010,001 001,X,X,X,111 001,001 001,011 010,101 001,101 001,111 100,001 001,010 010
Susan Martinez,Admin,001 001,110 100,X,X,110 010,X,100 100,110 010,010 010,X,111 010,X,X,010 010
Charlotte Gonzalez,Doctor,110 010,X,111 010,111 001,110 010,010 010,110 100,111 010,111 001,100 100,101 100,111 001,111 010,010 010
Noah Perez,Nurse,101 100,011 010,111 010,111 010,110 010,111 010,X,111 001,110 010,111 100,X,110 010,011 001,101 001
Elijah Taylor,Nurse,X,111 001,X,X,111 001,110 010,X,001 001,111 001,X,001 001,110 100,111 100,111 100
Henry Scott,Admin,011 010,010 010,100 100,101 100,011 001,101 100,011 010,011 001,101 100,111 010,X,100 100,110 100,X
Elizabeth Martin,Doctor,111 100,111 100,110 100,X,111 010,100 100,101 100,101 100,001 001,111 100,101 100,111 100,111 100,011 010
Thomas Harris,Doctor,X,X,101 100,101 100,111 001,X,X,010 010,111 100,100 100,100 100,111 001,111 001,X
Alexander Williams,Admin,011 001,011 010,111 100,010 010,100 100,110 010,110 010,111 010,111 100,111 001,111 001,X,111 100,111 100
Charlotte Rodriguez,Admin,X,110 100,X,100 100,X,X,111 100,X,111 001,100 100,111 100,110 100,011 010,111 010
Charlotte Allen,Admin,100 100,010 010,101 001,X,110 010,011 001,111 010,001 001,011 001,X,X,X,111 100,X
Richard Williams,Doctor,111 001,001 001,111 100,100 100,110 100,011 001,X,111 100,101 001,X,001 001,110 100,110 010,011 010
Richard Robinson,Nurse,100 100,001 001,101 100,001 001,101 001,100 100,X,011 001,011 010,X,111 001,111 100,110 100,111 001
Harper White,Doctor,X,111 100,111 001,100 100,111 010,110 100,111 100,111 001,X,X,001 001,011 001,X,110 010
Harper Scott,Doctor,111 100,111 001,111 001,X,010 010,111 100,001 001,100 100,011 010,100 100,X,X,111 010,110 100
Lucas Smith,Admin,X,X,111 001,X,010 010,110 100,111 001,110 100,X,010 010,110 010,110 100,111 001,100 100
Jennifer Miller,Doctor,X,X,X,010 010,111 001,001 001,X,111 010,001 001,010 010,011 010,101 100,111 100,110 100
Mary Thomas,Nurse,110 010,001 001,100 100,110 010,111 010,010 010,001 001,110 100,110 010,100 100,111 001,111 100,X,011 001
William Ramirez,Admin,111 001,001 001,111 010,100 100,100 100,011 010,011 010,001 001,X,001 001,110 100,X,001 001,X
Lisa Scott,Admin,100 100,111 100,111 100,X,110 100,100 100,X,011 001,001 001,001 001,111 010,101 100,111 010,100 100
Noah Hernandez,Nurse,011 010,X,011 001,111 100,100 100,011 010,100 100,100 100,X,111 001,111 001,X,001 001,X
Elizabeth Rodriguez,Nurse,111 010,110 100,111 010,111 001,001 001,001 001,010 010,X,001 001,X,110 100,110 010,110 100,011 010
Evelyn Hernandez,Nurse,111 010,100 100,011 001,X,X,110 010,001 001,111 001,001 001,111 100,010 010,011 001,100 100,X
Amelia Lee,Doctor,111 100,011 001,110 010,101 100,100 100,X,001 001,111 010,111 001,X,110 010,110 010,001 001,X
Joseph Wright,Admin,111 100,100 100,001 001,111 100,111 100,111 001,111 010,001 001,111 100,111 010,111 010,X,X,110 010
Lisa Perez,Nurse,X,001 001,X,100 100,X,X,111 001,X,101 001,X,X,X,X,X
Amelia Williams,Doctor,011 010,101 100,101 001,111 001,X,110 100,111 001,100 100,111 001,010 010,111 010,111 010,110 100,111 001
Elizabeth Perez,Admin,X,111 001,X,X,100 100,111 010,X,X,001 001,X,010 010,X,111 001,111 100
Elijah Harris,Nurse,111 010,110 100,111 010,100 100,X,X,X,101 100,111 100,X,111 001,110 100,111 100,111 001
Oliver Lewis,Doctor,X,111 010,X,111 001,X,010 010,011 001,110 100,010 010,111 100,010 010,011 010,100 100,X
Henry Sanchez,Doctor,X,X,X,X,111 010,110 100,X,X,111 001,001 001,010 010,100 100,110 100,111 010
Noah Wilson,Doctor,011 001,101 001,011 010,X,011 001,100 100,010 010,111 010,011 001,111 010,101 100,111 010,111 001,X
Joseph Anderson,Nurse,001 001,X,X,111 001,110 100,111 010,100 100,X,100 100,111 010,111 001,111 100,010 010,111 100
Noah Flores,Nurse,X,X,111 001,111 100,X,111 001,011 010,100 100,111 001,111 010,010 010,100 100,100 100,111 100
Liam King,Doctor,X,001 001,110 100,111 100,100 100,001 001,100 100,X,111 001,111 010,100 100,011 010,001 001,110 010
Elijah Moore,Nurse,X,X,X,101 100,111 010,111 010,101 001,X,X,111 001,X,100 100,011 010,010 010
Emma Martin,Admin,011 010,111 010,111 010,X,110 100,110 010,111 001,X,X,110 010,X,111 010,111 001,010 010
David Allen,Admin,X,111 010,100 100,X,010 010,101 001,011 001,111 010,100 100,001 001,110 010,X,001 001,X
James Hernandez,Admin,111 100,011 010,X,X,100 100,111 100,100 100,X,X,X,111 001,011 001,X,101 100
Isabella King,Admin,011 010,001 001,X,100 100,111 010,111 100,X,111 010,X,X,001 001,100 100,X,111 001
Patricia Martinez,Nurse,010 010,110 010,111 100,111 100,101 001,001 001,001 001,010 010,111 100,101 100,110 100,001 001,011 010,001 001
Elijah Perez,Nurse,111 001,100 100,111 100,X,110 100,111 010,111 010,101 001,X,100 100,010 010,111 001,010 010,100 100
John Ramirez,Doctor,111 010,011 001,111 100,X,110 010,011 010,111 001,010 010,001 001,X,010 010,111 001,X,101 100
Elijah Lopez,Admin,010 010,X,111 100,111 100,011 001,010 010,111 001,110 100,010 010,010 010,001 001,111 010,111 001,X
John King,Nurse,111 010,110 100,011 001,X,010 010,011 010,110 100,111 001,X,111 001,111 001,001 001,101 100,X
Mary White,Doctor,011 010,111 100,011 010,X,111 001,X,110 100,001 001,001 001,011 001,101 100,X,X,110 010
Oliver Flores,Doctor,111 010,011 001,101 001,100 100,X,101 100,X,110 100,X,111 001,001 001,X,X,010 010
John Clark,Admin,X,X,X,111 100,001 001,011 010,X,100 100,111 001,001 001,X,110 100,001 001,110 100
Joseph King,Admin,X,001 001,X,001 001,111 100,100 100,101 001,110 100,X,111 100,010 010,X,X,X
Charles Harris,Admin,101 100,111 100,111 010,X,101 001,111 001,110 100,011 010,X,011 010,011 001,011 010,X,X
Charlotte Davis,Doctor,101 001,X,111 001,001 001,X,X,010 010,100 100,001 001,111 010,110 100,111 100,111 001,011 001
Benjamin Williams,Doctor,X,111 010,100 100,X,111 010,111 010,001 001,111 001,111 100,110 100,111 001,110 100,100 100,001 001
James Flores,Admin,X,111 010,001 001,011 010,X,111 100,X,001 001,001 001,010 010,111 001,111 100,111 001,011 010
Charlotte Jackson,Nurse,101 100,010 010,X,111 001,110 100,X,X,111 010,111 001,X,011 001,111 100,X,111 010
Olivia Hernandez,Doctor,111 010,X,X,001 001,X,111 100,110 010,110 100,010 010,001 001,100 100,010 010,110 010,X
Elijah Brown,Nurse,X,X,100 100,111 010,111 001,001 001,X,111 010,X,111 001,X,111 001,101 100,010 010
John Scott,Admin,110 100,111 001,111 100,001 001,111 100,011 001,X,X,100 100,100 100,X,010 010,001 001,011 001
Patricia Taylor,Nurse,101 001,001 001,110 100,X,X,100 100,101 001,010 010,001 001,101 001,111 100,101 001,X,X
Liam Martinez,Admin,111 001,111 001,111 010,101 100,011 010,110 100,111 100,101 100,111 010,111 100,X,X,111 001,111 001
Susan Wilson,Admin,X,011 001,111 100,101 001,X,X,111 001,001 001,010 010,010 010,010 010,101 001,111 010,111 100
Michael Hill,Doctor,010 010,X,101 001,011 010,010 010,101 001,100 100,X,011 010,111 010,001 001,011 010,111 010,111 001
Michael White,Nurse,X,001 001,001 001,001 001,011 010,011 010,X,101 001,X,010 010,110 100,X,X,X
Mary Walker,Admin,X,101 100,X,X,011 001,011 001,111 001,001 001,010 010,111 100,X,001 001,X,111 010
Alexander Thomas,Nurse,100 100,X,100 100,X,110 010,X,101 100,101 001,010 010,001 001,X,110 010,011 001,111 100
Elijah Wilson,Doctor,111 010,X,111 100,011 001,001 001,111 010,111 001,101 100,100 100,011 001,X,001 001,X,X
Robert Flores,Admin,111 001,X,111 010,011 010,111 100,100 100,X,110 100,100 100,111 001,011 001,100 100,001 001,010 010
William Williams,Nurse,X,110 010,101 100,111 010,X,X,111 010,X,011 001,001 001,X,100 100,111 010,100 100
John Rodriguez,Admin,010 010,111 100,111 001,011 010,X,111 001,001 001,111 010,111 010,011 001,110 100,111 001,111 010,X
Barbara Scott,Admin,111 001,001 001,111 010,111 010,111 010,X,111 100,100 100,111 001,110 010,101 100,111 100,011 001,101 100
Michael Johnson,Nurse,111 100,111 100,101 100,111 001,001 001,100 100,111 100,100 100,X,111 001,111 001,101 001,111 010,X
Mia Thomas,Admin,011 010,110 010,X,X,X,X,X,011 001,010 010,111 010,101 001,X,X,111 001
Liam Thompson,Nurse,X,111 001,X,100 100,X,011 010,X,110 010,111 100,100 100,X,110 010,110 100,001 001
Henry Jones,Admin,101 001,001 001,X,010 010,111 001,X,011 001,011 001,X,010 010,110 010,X,101 100,111 001
Mary Lewis,Nurse,101 100,111 010,011 001,011 010,010 010,X,100 100,111 010,011 001,101 001,010 010,111 010,010 010,X
Robert Thomas,Admin,001 001,010 010,010 010,100 100,111 010,101 100,011 001,010 010,101 100,111 001,X,111 010,110 010,101 100
Lisa Wright,Admin,X,X,111 001,011 010,X,111 001,X,111 100,010 010,X,100 100,X,001 001,111 100
James Clark,Nurse,X,101 001,111 001,101 001,100 100,X,111 001,001 001,111 010,101 100,001 001,X,001 001,010 010
Amelia Walker,Doctor,101 001,001 001,010 010,001 001,100 100,110 010,X,X,110 010,100 100,X,X,111 001,011 001
Charles Sanchez,Doctor,X,110 010,111 100,011 010,111 100,X,X,X,111 100,100 100,X,100 100,111 100,010 010
Margaret Gonzalez,Nurse,010 010,110 100,X,X,X,110 100,X,101 001,111 100,010 010,011 001,011 010,X,100 100
Oliver Garcia,Admin,111 010,010 010,011 001,X,111 001,111 001,X,011 001,111 001,100 100,110 010,X,100 100,X
Henry Robinson,Nurse,X,X,X,001 001,110 010,100 100,110 010,111 010,111 100,111 010,011 010,111 100,111 001,110 100
Oliver Rodriguez,Doctor,111 010,101 001,010 010,101 100,110 010,100 100,111 100,101 100,111 001,010 010,110 010,X,010 010,111 001
Olivia Ramirez,Nurse,111 010,111 010,111 001,111 010,111 010,100 100,010 010,011 010,011 010,100 100,111 100,011 010,X,100 100
Elijah Robinson,Nurse,101 100,010 010,101 100,X,111 100,X,X,111 001,001 001,110 100,X,X,011 010,100 100
Amelia Lopez,Admin,011 010,100 100,001 001,011 010,110 100,X,111 001,100 100,111 100,010 010,111 010,111 100,011 010,001 001
Susan Jackson,Admin,010 010,111 010,001 001,111 010,101 100,100 100,X,101 100,111 010,X,X,X,001 001,010 010
Lucas Hernandez,Doctor,X,111 010,010 010,X,010 010,111 001,110 100,101 100,011 010,001 001,100 100,X,111 010,010 010
Benjamin Wilson,Nurse,111 010,X,001 001,110 010,111 010,X,X,111 100,100 100,110 100,100 100,010 010,110 100,101 001
Oliver Young,Admin,111 001,X,111 100,X,110 100,010 010,010 010,110 100,111 010,X,010 010,111 100,X,101 100
Evelyn Flores,Nurse,101 001,X,111 100,111 001,111 010,X,X,100 100,111 010,X,101 001,100 100,110 010,111 010
Mary Moore,Doctor,X,110 010,100 100,111 100,111 001,X,111 100,X,X,110 100,011 001,001 001,110 010,X
Henry Martin,Nurse,X,X,100 100,X,010 010,011 010,X,101 001,010 010,X,X,101 100,111 010,100 100
Oliver Sanchez,Admin,X,100 100,011 010,010 010,011 001,101 001,111 100,001 001,010 010,111 001,011 010,111 100,111 001,111 010
Jennifer Lee,Admin,001 001,X,X,X,111 001,001 001,111 001,010 010,100 100,011 001,110 100,101 100,010 010,111 010
Sophia Jackson,Nurse,X,111 100,100 100,100 100,110 100,X,100 100,010 010,101 001,010 010,101 100,X,101 001,X
Alexander Robinson,Admin,111 001,101 001,111 100,111 100,010 010,010 010,X,X,X,X,101 100,001 001,011 001,011 010
Evelyn Anderson,Nurse,001 001,110 100,X,111 001,001 001,010 010,X,X,111 010,001 001,111 001,X,111 001,101 001
Sophia Johnson,Nurse,001 001,X,010 010,100 100,100 100,010 010,100 100,110 100,001 001,001 001,X,111 010,X,111 010
Mia Perez,Doctor,111 001,111 001,110 010,111 100,111 010,111 001,101 001,110 010,001 001,X,X,X,011 001,101 100
Charles Hill,Doctor,X,011 010,011 001,111 010,010 010,001 001,X,110 010,011 001,X,010 010,110 100,001 001,111 001
Richard Gonzalez,Nurse,010 010,111 100,001 001,111 100,111 010,001 001,111 001,111 010,010 010,010 010,111 100,111 100,001 001,111 010
Henry Lopez,Admin,010 010,111 010,011 010,X,110 010,X,010 010,111 001,111 010,111 100,111 001,011 010,001 001,110 100
Charles Lee,Doctor,111 010,111 001,X,010 010,101 001,011 001,111 100,X,X,110 010,001 001,X,X,111 010
Alexander Gonzalez,Nurse,100 100,111 100,011 001,111 010,111 010,111 100,001 001,101 100,111 100,111 100,X,101 100,101 100,111 001
Jennifer Rodriguez,Admin,111 100,110 100,101 100,X,X,X,011 010,X,X,X,X,X,001 001,010 010
James Davis,Doctor,011 001,X,X,111 010,111 100,X,111 001,111 001,010 010,110 010,001 001,010 010,X,X
David Young,Nurse,101 100,111 001,001 001,111 001,111 010,101 001,011 001,X,X,X,X,001 001,111 100,101 001
Susan Miller,Doctor,011 010,X,X,111 001,011 001,X,101 100,111 001,X,111 100,111 100,111 010,011 001,100 100
Noah Miller,Doctor,101 100,101 100,011 001,111 001,X,011 010,001 001,010 010,110 010,010 010,111 010,111 001,101 100,100 100
Amelia Sanchez,Admin,X,011 010,111 100,100 100,001 001,011 010,100 100,101 100,111 001,011 010,010 010,101 100,111 010,011 010
Charlotte Walker,Admin,111 001,101 001,X,X,010 010,111 010,X,X,X,101 001,X,X,X,110 100
Dorothy Jones,Admin,111 100,X,001 001,001 001,X,111 100,111 100,101 100,001 001,101 100,X,101 001,111 100,001 001
Linda Hill,Doctor,100 100,001 001,111 010,011 010,101 001,011 001,110 100,111 100,X,111 100,111 100,111 100,X,110 100
Evelyn Williams,Doctor,111 010,111 010,111 100,111 010,010 010,X,111 100,010 010,111 001,X,111 100,111 100,011 010,111 001
Dorothy Johnson,Nurse,110 010,111 010,001 001,101 100,001 001,100 100,011 010,101 001,100 100,111 010,X,111 001,110 100,X
James Allen,Doctor,X,011 001,001 001,101 001,111 001,101 100,X,111 010,110 100,111 100,110 100,010 010,100 100,111 001
Joseph Lewis,Nurse,100 100,100 100,X,111 100,100 100,111 010,X,100 100,001 001,111 001,X,001 001,111 100,X
Olivia Scott,Nurse,111 001,011 010,X,001 001,110 100,110 100,011 001,100 100,011 010,010 010,X,101 100,X,111 100
Lisa Torres,Doctor,111 001,010 010,111 100,111 001,100 100,111 010,111 100,001 001,110 010,010 010,100 100,X,101 001,111 001
Joseph Flores,Nurse,111 010,010 010,110 010,X,100 100,110 010,111 100,001 001,001 001,111 100,011 010,111 010,X,111 001
Emma Wilson,Nurse,X,111 100,X,010 010,001 001,100 100,101 100,101 001,110 010,010 010,100 100,100 100,010 010,010 010
David Gonzalez,Nurse,X,001 001,111 100,010 010,111 001,011 010,101 001,010 010,X,111 001,X,011 001,100 100,101 100
Emma Jones,Nurse,110 010,111 001,010 010,111 010,010 010,010 010,001 001,011 001,111 001,X,111 100,111 100,001 001,101 001
Dorothy Martinez,Doctor,011 010,010 010,X,X,001 001,111 010,111 010,110 010,111 100,111 001,111 100,011 001,011 010,111 100
Alexander Martinez,Admin,010 010,X,X,X,010 010,111 100,011 010,X,100 100,X,110 010,001 001,110 010,X
Evelyn Smith,Admin,X,X,010 010,111 001,010 010,101 100,111 100,X,101 001,101 100,X,110 010,010 010,011 001
Elijah Rodriguez,Doctor,111 010,010 010,001 001,110 100,011 010,110 010,010 010,011 001,010 010,111 010,X,110 100,010 010,001 001
Ava Clark,Doctor,111 010,111 010,X,010 010,111 010,001 001,X,101 100,111 010,X,X,111 010,111 001,X
Sophia Moore,Nurse,001 001,X,101 001,110 010,101 100,001 001,001 001,110 010,110 100,111 001,001 001,111 010,111 100,X
Mia Brown,Admin,001 001,111 001,011 001,111 001,111 001,110 010,111 001,100 100,011 001,001 001,111 001,010 010,011 010,011 001
Joseph Martinez,Doctor,111 010,011 001,011 001,001 001,100 100,X,010 010,X,X,X,001 001,111 010,111 100,011 010
Harper Hill,Doctor,X,X,011 010,111 010,111 100,111 001,X,X,X,X,X,110 010,001 001,100 100
Isabella Gonzalez,Nurse,110 100,100 100,X,111 001,X,111 001,111 010,001 001,011 010,111 001,110 100,111 100,001 001,111 100
Sophia Jones,Doctor,011 010,110 010,011 001,110 100,001 001,X,111 010,X,111 010,110 010,X,101 001,X,111 100
Henry Walker,Doctor,X,X,X,111 100,101 100,100 100,X,100 100,X,101 100,X,X,X,010 010
Dorothy Rodriguez,Doctor,111 010,011 001,010 010,111 010,110 100,111 010,111 100,101 001,111 001,X,X,111 100,111 001,001 001
Charlotte Flores,Doctor,100 100,101 100,110 100,011 010,111 001,111 100,111 100,X,110 010,X,X,111 001,X,X
Thomas Rodriguez,Doctor,100 100,110 100,111 001,101 100,100 100,010 010,101 001,110 010,100 100,100 100,111 100,011 010,101 100,111 001
Amelia Torres,Doctor,011 001,X,001 001,X,110 010,X,010 010,111 010,X,010 010,001 001,011 001,010 010,111 010
Margaret Miller,Nurse,010 010,101 100,X,110 010,011 001,X,001 001,111 010,101 001,001 001,001 001,001 001,111 001,X
Margaret Taylor,Admin,101 100,X,010 010,111 001,010 010,X,X,X,011 010,011 010,111 010,X,011 010,010 010
Charles King,Admin,X,010 010,101 001,001 001,011 001,111 010,001 001,001 001,100 100,X,110 100,111 001,111 010,101 001
William Moore,Nurse,001 001,010 010,111 100,X,111 100,110 010,010 010,X,100 100,011 001,111 001,101 100,110 100,001 001
Mary Torres,Nurse,X,001 001,111 010,100 100,101 100,X,010 010,X,111 010,011 010,111 100,X,011 001,111 010
Sophia Flores,Doctor,111 100,110 100,001 001,101 001,X,X,111 010,100 100,010 010,001 001,X,X,010 010,111 100
Patricia Allen,Nurse,010 010,001 001,X,111 100,010 010,111 001,110 010,111 010,X,111 010,111 001,111 010,100 100,111 001
Olivia Clark,Doctor,010 010,111 010,100 100,111 001,001 001,010 010,111 100,X,111 100,110 100,100 100,100 100,111 100,111 010
William Walker,Admin,111 100,001 001,111 010,011 001,110 100,111 100,X,011 010,111 010,010 010,X,111 010,X,X
Mia Lewis,Nurse,111 001,110 100,X,110 100,111 001,101 100,011 001,111 010,010 010,111 100,110 010,010 010,X,010 010
Olivia Hill,Nurse,011 001,011 010,010 010,111 100,111 001,111 100,001 001,010 010,010 010,111 001,X,111 010,001 001,X
Benjamin Jones,Admin,001 001,011 010,111 100,X,X,110 010,011 001,101 100,010 010,X,001 001,111 010,111 001,X
Susan Hernandez,Nurse,111 100,111 010,X,001 001,111 001,001 001,010 010,111 010,110 100,100 100,111 100,X,110 010,011 010
Noah Davis,Admin,100 100,111 100,010 010,X,010 010,001 001,010 010,111 010,X,X,111 001,001 001,100 100,X
Elijah Young,Doctor,110 010,101 001,X,110 100,X,X,X,111 001,110 100,X,011 010,X,001 001,X
Patricia Torres,Admin,101 100,X,111 010,X,010 010,111 001,X,100 100,111 100,100 100,111 010,X,100 100,101 100
James Rodriguez,Nurse,011 010,100 100,111 100,X,X,X,X,X,010 010,101 100,X,111 001,111 100,X
Margaret Thomas,Doctor,X,001 001,010 010,110 010,011 010,001 001,101 001,111 001,110 100,111 100,011 010,X,X,X
Mia Martin,Nurse,001 001,111 100,110 010,111 010,111 001,X,100 100,X,110 100,001 001,X,X,111 100,111 100
Noah Torres,Nurse,X,111 001,010 010,011 001,111 010,110 100,100 100,111 001,010 010,100 100,101 100,111 001,101 100,110 010
Lucas Wright,Doctor,X,101 100,111 001,101 100,111 100,110 100,X,X,X,X,111 001,110 010,011 001,100 100
Benjamin Moore,Nurse,X,X,010 010,X,111 001,100 100,011 010,101 100,X,111 100,111 010,111 100,100 100,010 010
Margaret Allen,Doctor,001 001,X,X,001 001,011 010,111 010,010 010,X,X,011 010,X,X,X,001 001
Alexander Smith,Admin,111 100,010 010,101 001,011 001,X,101 100,X,011 010,X,111 010,110 010,111 001,X,100 100
Liam Moore,Admin,100 100,111 001,X,X,100 100,111 100,111 010,001 001,111 001,110 010,X,101 001,110 010,101 001
Michael Lewis,Nurse,101 100,011 010,010 010,111 001,X,111 010,010 010,X,001 001,110 100,011 010,001 001,011 010,X
Susan Brown,Nurse,111 010,111 010,001 001,001 001,X,X,X,X,001 001,110 100,110 010,011 001,001 001,X
Benjamin Garcia,Nurse,001 001,011 010,010 010,X,111 001,X,011 010,X,101 100,X,111 001,110 010,001 001,100 100
Isabella Lewis,Doctor,010 010,111 100,101 001,001 001,110 010,101 100,X,111 001,010 010,111 001,110 100,110 010,101 100,001 001
Amelia Hill,Doctor,111 001,X,100 100,010 010,011 001,100 100,101 100,101 100,010 010,111 001,X,X,001 001,001 001
Michael Scott,Admin,X,001 001,010 010,010 010,111 010,101 100,001 001,111 010,X,010 010,110 010,011 010,010 010,111 100
Amelia Young,Nurse,001 001,110 100,010 010,111 010,111 100,111 100,111 001,111 100,101 001,101 001,111 010,111 100,100 100,011 010
Charlotte Nguyen,Nurse,110 100,X,001 001,111 010,110 010,101 100,X,111 010,100 100,100 100,110 010,111 001,X,011 001
Emma Anderson,Doctor,111 001,X,111 010,X,X,100 100,100 100,111 001,011 001,001 001,101 100,001 001,111 100,X
Sophia Wilson,Admin,111 100,111 100,001 001,100 100,010 010,111 010,110 010,111 100,X,100 100,101 001,100 100,100 100,110 100
William White,Admin,011 010,X,110 100,100 100,100 100,010 010,010 010,111 001,010 010,100 100,111 001,X,010 010,101 001
Barbara Robinson,Doctor,111 010,111 100,011 001,110 100,X,001 001,111 001,011 010,X,111 100,001 001,011 010,111 010,111 001
Patricia Young,Nurse,001 001,X,001 001,X,111 010,001 001,011 010,111 010,101 001,011 010,100 100,001 001,X,100 100
Charles Gonzalez,Nurse,001 001,111 001,111 010,X,X,111 010,X,X,111 010,111 001,X,X,X,X
Liam Lewis,Nurse,010 010,111 100,101 001,100 100,111 001,111 100,010 010,X,111 100,111 001,010 010,011 001,X,001 001
Noah Rodriguez,Admin,X,111 010,111 001,010 010,111 100,011 001,011 001,111 010,111 001,011 010,011 001,111 010,001 001,010 010
Mia King,Admin,001 001,X,101 100,100 100,111 010,111 100,101 100,111 010,110 010,111 100,X,010 010,010 010,011 001
Michael Anderson,Nurse,111 100,111 010,X,X,010 010,001 001,X,X,011 001,111 010,111 100,111 010,X,110 100
Alexander Wilson,Admin,101 100,X,X,X,010 010,100 100,X,111 001,110 010,111 100,111 001,100 100,100 100,X
Patricia Williams,Nurse,101 100,011 010,011 001,110 010,101 100,111 100,110 010,X,010 010,010 010,X,X,100 100,010 010
Joseph Thomas,Nurse,111 001,111 010,X,110 100,X,111 001,001 001,110 010,X,011 001,101 100,001 001,X,110 010
Mary Lopez,Doctor,X,010 010,X,100 100,111 010,100 100,X,111 001,100 100,010 010,011 010,011 001,010 010,011 001
Thomas Hill,Doctor,110 010,011 010,X,110 010,011 010,111 010,110 010,X,X,110 100,101 001,111 001,001 001,X
Sophia Scott,Doctor,X,111 100,111 100,001 001,X,111 100,011 001,111 001,111 010,111 001,011 001,X,X,111 100
Dorothy Miller,Nurse,X,111 010,010 010,X,X,X,011 010,111 010,100 100,110 010,111 010,101 001,X,001 001
Thomas Perez,Nurse,010 010,100 100,100 100,011 010,001 001,001 001,111 001,110 100,111 001,001 001,110 010,111 001,X,100 100
Oliver Ramirez,Admin,111 100,X,X,X,001 001,111 100,111 010,010 010,001 001,100 100,111 001,111 010,111 010,X
Henry White,Nurse,111 100,X,011 010,111 010,001 001,001 001,101 100,111 010,001 001,101 001,X,011 001,010 010,101 001
Mia Flores,Admin,101 100,011 010,010 010,111 001,111 001,X,111 100,010 010,X,110 010,101 100,111 001,101 001,011 010
Margaret Smith,Admin,111 010,X,011 010,X,111 010,X,100 100,010 010,001 001,001 001,111 010,111 100,111 100,X
Margaret Nguyen,Admin,100 100,111 100,X,101 100,100 100,111 100,100 100,001 001,001 001,110 010,111 010,100 100,X,111 001
Robert Thompson,Nurse,110 100,011 010,110 010,X,X,111 001,X,101 100,100 100,X,110 100,X,110 100,011 010
Elijah Allen,Admin,001 001,110 010,111 010,100 100,011 010,100 100,X,011 001,X,X,010 010,111 001,101 001,110 100
Sophia Harris,Doctor,101 100,001 001,011 010,111 001,X,111 100,X,101 001,X,111 001,X,111 010,011 010,011 010
Alexander Johnson,Nurse,111 100,X,111 010,011 010,X,001 001,111 010,110 100,111 100,100 100,111 001,X,X,100 100
William Miller,Admin,X,111 100,X,X,010 010,101 001,010 010,111 001,101 001,111 001,110 010,101 001,X,011 001
John Jones,Doctor,110 100,X,111 100,111 100,111 001,X,011 001,X,011 010,011 001,001 001,101 100,100 100,010 010
Ava Young,Doctor,X,X,101 001,111 001,110 010,111 010,111 001,X,111 100,X,101 100,X,010 010,X
Dorothy Wilson,Admin,100 100,011 010,100 100,X,010 010,X,111 001,100 100,X,X,010 010,111 001,X,X
Benjamin Anderson,Admin,110 010,110 100,111 010,X,100 100,X,111 010,100 100,010 010,111 010,101 100,X,011 010,001 001
Barbara Rodriguez,Admin,111 010,010 010,111 010,010 010,X,101 001,X,X,001 001,111 100,X,011 010,100 100,011 010
James Smith,Doctor,011 010,X,111 001,X,111 100,011 001,111 001,111 010,101 001,X,011 001,101 100,X,110 100
Barbara Gonzalez,Admin,110 100,100 100,100 100,X,100 100,X,X,101 001,101 001,X,111 010,011 001,110 100,001 001
Noah Martin,Doctor,111 010,011 001,111 010,111 100,111 010,100 100,001 001,101 001,111 100,111 001,111 100,010 010,111 100,011 010
